kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I022,자사_및_계열사_이슈,4,62,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:택시 웹툰 음악을 한 번에 카카오 통합 멤버십 으로 네이버 쿠팡에 도전장,self_strategic_reference,SELF_AFFILIATE_BUSINESS,606.3,"""택시·웹툰·음악을 한 번에""…카카오, '통합 멤버십'으로 네이버·쿠팡에 도전장"
selected,2,I026,자사_및_계열사_이슈,4,2291,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:lgu+ ai 에이전트 오류 잡는다 어라이즈ai와 협력,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,"LGU+, AI 에이전트 오류 잡는다…어라이즈AI와 협력"
selected,3,I031,정부_국회,4,1470,,로컬 보조 라벨,comp_domestic_strategy:엘앤피솔루션 중기부 엔비디아 엔업 n up 2단계 과제 선정 네이버 블로그,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,541.5,"엘앤피솔루션, 중기부·엔비디아 ‘엔업(N.UP)’ 2단계 과제 선정 : 네이버 블로그"
selected,4,I032,정부_국회,4,1963,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:네이버 정부 평가 앞서 보안 ai 개발 선착수 b200 4000장 투입,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,534.5,"[단독]네이버, 정부 평가 앞서 '보안 AI' 개발 선착수…B200 4000장 투입"
selected,5,I035,정부_국회,5,385,"440,380",로컬 보조 라벨,government_ai_core_policy:정부 g20에 ai 3강 전략 알렸다 글로벌 ai 협력 확대,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,475.5,"정부, G20에 'AI 3강' 전략 알렸다…글로벌 AI 협력 확대 | 정부, G20에 'AI 3강' 전략 알렸다…글로벌 AI 협력 확대 | 정부, G20에 'AI 3강' 전략 알렸다…글로벌 AI 협력 확대"
selected,6,I001,경쟁사_해외이슈,4,2146,"2155,2913,2104,2199,2162,2237,2230,2179,1949",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,645.0,"KT, 안전산업박람회서 재난·보이스피싱 대응 AX 기술 공개 | SKT이어 KT·LGU+도 반등할까….AI 인프라·배당 매력 부각 | 기술은 실제 업무 적용이 중요…KT, MS와 AX 써밋 개최"
selected,7,I002,경쟁사_해외이슈,4,1987,1910,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:네이버 사우디 부동산 행정 dx 사업 확대 ai 공간정보 협력 강화,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,633.0,"네이버, 사우디 부동산·행정 DX 사업 확대…AI·공간정보 협력 강화 | 네이버, 사우디 부동산·행정 DX 사업 확대…AI·공간정보 협력 강화"
selected,8,I003,경쟁사_해외이슈,4,2271,2278,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ ai에이전트 품질관리 솔루션 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,LGU+ AI에이전트 품질관리 솔루션 구축 | LGU+ AI에이전트 품질관리 솔루션 구축
selected,9,I005,경쟁사_해외이슈,4,2293,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:엉뚱한 대답 막는다 lgu+ 글로벌 기업 손잡고 ai 감시망 구축,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,631.5,"“엉뚱한 대답 막는다”…LGU+, 글로벌 기업 손잡고 ‘AI 감시망’ 구축"
selected,10,I006,경쟁사_해외이슈,4,2261,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_direct_risk:lgu+ ai 에이전트 오류 위험 잡는다 어라이즈 ai와 협력,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,631.5,"LGU+, AI 에이전트 오류·위험 잡는다…어라이즈 AI와 협력"
