kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I002,자사_및_계열사_이슈,5,82,"81,80,10,64",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨,카카오 노조 임단협/파업 및 내부 갈등,self_labor,SELF_DIRECT_RISK,666.3,"카카오-네이버 '대각선 교섭' 논란에 노조 ""교섭권 위임일 뿐"" | [#IT라운지] '나혼렙' 극장판 애니 제작·이스트 'AX 사업 순항'·알바몬 '임체사업주 명단'·워크데이 'AI 에이전트 개발 플랫폼'·비즈넵-중기중앙회, 엔피-부천공무원노조, 카카오-기상청 'MOU' | 엔씨 노조, 카카오 노조 파업 지지…""IT·게임 산업 전체의 문제"""
selected,2,I011,자사_및_계열사_이슈,4,7,"6,161,15,234,2237,196,43,22,226",로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_filler_reference,SELF_AFFILIATE_BUSINESS,606.0,"허위조작정보법 시행…네이버·카카오 신고 체계 가동 | 새 정통망법 시행… 네이버 카카오 ‘허위조작정보 신고창구’ 열어 | 네이버·카카오·구글, 허위조작정보 유통방지 의무진다"
selected,3,I001,정부_국회,5,1112,"1139,972,1058,1115,1047,1077,1048,1060,1088",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,690.0,"AI로 투자기업 찾는다…금감원·네이버페이 '모험자본 투자 플랫폼' 출범 | 금감원·네이버페이, 모험자본 투자 플랫폼 출범…AI로 벤처투자 연결 | 금감원·네이버페이, 모험자본 투자 플랫폼 출범…AI로 벤처투자 연결"
selected,4,I003,정부_국회,4,2491,"3682,3651,3698,3712,3760,3687",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,657.0,"LGU+, 통신사 최초 AI 보안 전담 조직 신설…'미토스發' 위협 대응 | 트럼프 차단 조치에도…美당국, 보안 감사에 미토스 사용 | 앤트로픽 견제하던 美정부, 알고보니 미토스 활용중…전략자산 된 AI - 머니투데이"
selected,5,I013,정부_국회,5,381,"2383,2382,2439,2398,2436,2483,3225,2454,3075",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,600.0,"정부, '소버린 AI' 핵심 GPU 확보 총력전… 3조 투입 사업 연장 검토 | SK텔레콤 ""AI에 일 맡겨라…단순 도입 넘어 진짜 도움 돼야"" [2026 한경 AX 서밋] | SKT, 15GW 규모 AI 데이터센터 구축…""아시아 AI 인프라 허브될 것"""
selected,6,I004,경쟁사_해외이슈,4,3074,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:sk텔레콤 t 우주 구글 ai 구독 서비스 구글 ai 플랜 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"SK텔레콤 'T 우주', 구글 AI 구독 서비스 '구글 AI 플랜' 출시"
selected,7,I005,경쟁사_해외이슈,4,2234,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 확산 맞춰 보안 경쟁력 강화 정보보호 투자 660억원,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버, AI 확산 맞춰 보안 경쟁력 강화…정보보호 투자 660억원"
selected,8,I006,경쟁사_해외이슈,4,2063,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 kai 방산 ai 파운데이션 모델 개발 협력 독자 기술로 소버린 구현,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버·KAI, 방산 AI 파운데이션 모델 개발 협력...독자 기술로 '소버린' 구현"
selected,9,I040,산업동향,4,2184,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:7월 6일 미국 마감 다우 최고치 경신 ai 랠리의 다음 타자는 전력과 보안 feat sk하이닉스 미국행,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,446.5,[7월 6일](미국 마감) 다우 최고치 경신! AI 랠리의 다음 타자는 '전력과 보안' (feat. SK하이닉스 미국행)
selected,10,I007,경쟁사_해외이슈,4,2274,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 kai와 국방ai 동맹 방산 특화 파운데이션 모델 만든다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버, KAI와 국방AI 동맹…방산 특화 파운데이션 모델 만든다"
