kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I001,자사_및_계열사_이슈,5,277,"293,58,165,1893,1835,1943,1906,1838,2022",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,739.0,카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류 | 카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류 | 카카오AI 초대 이사회 윤곽…전 장관·국세청장·KT CTO까지
selected,2,I030,자사_및_계열사_이슈,5,33,"13,255,325,70",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,SELF_AFFILIATE_BUSINESS,624.3,"“쪼개기 상장 못하니 회사 둘로 나누나” 카카오 주주들 ‘인적 분할’에 거센 비판 | 쪼개기 상장 금지했더니 인적 분할… 카카오 분사에 주주들 격앙 | 카카오모빌리티, SEC에 비밀 신고서 제출…뉴욕 ADR 상장으로 1조 3,400억 원 조달 나선다"
selected,3,I047,정부_국회,5,362,"2165,2177,2197,2189,738,799,827,817,645",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,532.0,"쿠팡, 공정위 현장조사 첫 취소소송...""사전통지 절차 위반"" - 머니투데이 | ""공정위 기습조사, 적법절차 결여"" 美 하원 보고서에서 자신감 얻었나…법정으로 치닫는 쿠팡 vs 공정위[Why&Next] | 공정위, '납품업체 갑질 의혹' 쿠팡 현장조사 무산…대규모유통업법 시행 이후 처음"
selected,4,I051,정부_국회,5,449,427,로컬 보조 라벨,government_ai_core_policy:과기정통부 에이전틱 ai 글로벌 표준 선점을 위해 에이전트형 인공지능 재단 aaif 과의 협력 추진,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,474.0,"과기정통부, 에이전틱 AI 글로벌 표준 선점을 위해 에이전트형 인공지능 재단(AAIF)과의 협력 추진 | 과기정통부, 에이전틱 AI 글로벌 표준 선점을 위해 에이전트형 인공지능 재단(AAIF)과의 협력 추진"
selected,5,I052,정부_국회,5,447,,로컬 보조 라벨,government_ai_core_policy:정부 차세대 ai 글로벌 표준 선점 위해 aaif와 협력,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,472.5,"정부, 차세대 AI 글로벌 표준 선점 위해 AAIF와 협력"
selected,6,I002,경쟁사_해외이슈,4,1873,1860,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lg cns 네이버클라우드 삼송 데이터센터에 액체냉각 인프라 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"LG CNS-네이버클라우드, 삼송 데이터센터에 ‘액체냉각’ 인프라 구축 | LG CNS·네이버클라우드, 삼송 데이터센터에 '액체냉각' 인프라 구축"
selected,7,I003,경쟁사_해외이슈,4,1919,1947,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lg cns 네이버클라우드 데이터센터에 차세대 액체냉각 선제 도입,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"LG CNS·네이버클라우드, 데이터센터에 차세대 '액체냉각' 선제 도입 | LG CNS·네이버클라우드, 데이터센터에 차세대 ‘액체냉각’ 선제 도입"
selected,8,I004,경쟁사_해외이슈,4,1911,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아 베라 루빈 발열 잡는다 lg cns 네이버클라우드 액체냉각 본격 구축,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"엔비디아 '베라 루빈' 발열 잡는다…LG CNS·네이버클라우드, 액체냉각 본격 구축"
selected,9,I005,경쟁사_해외이슈,4,1880,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:실적 후 네이버 ai 투자에 영업익 주춤 ai 팩토리가 재평가 열쇠 by 인포스탁데일리,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"[실적 후] 네이버, AI 투자에 영업익 주춤… AI 팩토리가 재평가 열쇠 By 인포스탁데일리"
selected,10,I006,경쟁사_해외이슈,4,1825,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lg cns 삼송 데이터센터에 액체냉각 구축 네이버클라우드와 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"LG CNS, 삼송 데이터센터에 액체냉각 구축…네이버클라우드와 협력"
selected,11,I048,자사_및_계열사_이슈,5,139,"125,96",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,SELF_AFFILIATE_BUSINESS,523.8,"카카오페이, 대주주·임원 지분 변동 공시 영향에 하락세 : 기업주식정보 | [IB토마토]카카오게임즈, 적자 확대에도 전 대표 상여 8배…보상체계 도마 | 네이버·카카오, 거세지는 통합교섭 요구…“조직·고용구조 다 바꾸나”"
selected,12,I049,자사_및_계열사_이슈,5,131,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:카카오게임즈 책임경영 자본구조 개선 속 글로벌 신작으로 실적 반등 시동,self_direct_risk,SELF_DIRECT_RISK,496.8,"카카오게임즈, 책임경영·자본구조 개선 속 글로벌 신작으로 실적 반등 시동"
selected,13,I068,정부_국회,4,3057,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:글로벌 바이오 콘퍼런스 개막 ai 첨단바이오 규제 해법 찾는다,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,414.5,글로벌 바이오 콘퍼런스 개막…AI·첨단바이오 규제 해법 찾는다
selected,14,I089,정부_국회,5,868,,로컬 보조 라벨,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,339.5,"""금리인하·채무조정 AI가 대신 신청"" … 금융위, 마이데이터 개인사업자까지 확대"
