kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I012,자사_및_계열사_이슈,4,230,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:글로벌 인프라 네이버 vs 카톡 에이전트 카카오 2조 쏟아부은 엇갈린 베팅 ss포커스,self_strategic_reference,SELF_AFFILIATE_BUSINESS,626.3,‘글로벌 인프라’ 네이버 vs ‘카톡 에이전트’ 카카오…2조 쏟아부은 엇갈린 베팅 [SS포커스]
selected,2,I022,자사_및_계열사_이슈,5,60,"75,173",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_governance_mna,SELF_DIRECT_RISK,576.05,"블랙록, 네이버·카카오 지분 확대…K플랫폼 투자 늘렸다 | 블랙록, 네이버·카카오 지분 확대…K플랫폼 투자 늘렸다 | 윤호영 카카오뱅크 대표, '종합금융 플랫폼' 시동...인프라 투자 역대급"
selected,3,I020,정부_국회,5,432,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:정부 ai시스템 구축사업 경쟁 양 은 삼성sds 질 은 네이버,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,588.5,"정부 AI시스템 구축사업 경쟁…'양'은 삼성SDS, '질'은 네이버"
selected,4,I023,정부_국회,4,1877,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:naver 네이버 ai팩토리 신사업 성장성 평가 정부도 첨단기술 장기 육성 드라이브,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,569.5,"NAVER(네이버), AI팩토리 신사업 성장성 평가…정부도 첨단기술 장기 육성 드라이브"
selected,5,I026,정부_국회,4,1960,,로컬 보조 라벨,comp_domestic_public_infra:업무망 분리된 정부부처에도 네이버클라우드 공공 ax 시장 공략,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,522.5,"""업무망 분리된 정부부처에도""…네이버클라우드, 공공 AX 시장 공략"
selected,6,I001,경쟁사_해외이슈,4,1807,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 팩토리 새 성장축 부상 글로벌 협력이 열쇠,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, AI 팩토리 새 성장축 부상…글로벌 협력이 열쇠"
selected,7,I002,경쟁사_해외이슈,4,1822,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:버핏 리포트 naver ai 팩토리 가치 14 4조 글로벌 프런티어 제휴에 시선 키움,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"[버핏 리포트] NAVER, AI 팩토리 가치 '14.4조'...'글로벌 프런티어' 제휴에 시선 - 키움"
selected,8,I003,경쟁사_해외이슈,4,1790,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 바다 위 데이터센터 스타트업 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,네이버 ‘바다 위 데이터센터’ 스타트업 투자
selected,9,I004,경쟁사_해외이슈,4,1760,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:모닝 리포트 네이버 ai 팩토리 커머스 성장 주목,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"[모닝 리포트] ""네이버, AI 팩토리·커머스 성장 주목"""
selected,10,I005,경쟁사_해외이슈,4,1820,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 해상 데이터센터 미국 스타트업 판탈라사 에 투자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버, '해상 데이터센터' 미국 스타트업 '판탈라사'에 투자"
