kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I012,자사_및_계열사_이슈,4,1948,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:skt 데이터센터 확장 글로벌 통신사 1위 소프트뱅크 ntt 제쳐,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,"SKT, 데이터센터 확장 글로벌 통신사 1위…소프트뱅크·NTT 제쳐"
selected,2,I039,자사_및_계열사_이슈,4,104,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:정기 공채 관례 깬 네이버 카카오 ai 인재 수시로 뽑는다,self_strategic_reference,SELF_AFFILIATE_BUSINESS,506.8,정기 공채 관례 깬 네이버·카카오…AI 인재 수시로 뽑는다
selected,3,I002,정부_국회,5,209,"448,462,2231,2763,2126,2153,2213,2230",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,664.0,"[미리보는 이데일리 신문] 정부 제재에도…쿠팡 ‘납치광고’ 기승 | [단독] “안 눌렀는데 쿠팡이?”…방미통위, ‘납치광고’ 이달 중 제재 | [단독] ""안 눌렀는데 쿠팡이?""…방미통위, '납치광고' 이달 중 제재"
selected,4,I036,정부_국회,5,205,"2219,2374,2379",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,533.0,"대법원, '스크래핑 차단' 미루나…개인정보위 ""유예 조치 나올 것"" | 9월 11일 개인정보보호법 시행: 쇼핑몰 필수 점검 5가지는? (위반 시 매출 10% 과징금) | ‘개인정보법 시행령’ 시행…개인정보 기반 세무플랫폼사업 원천봉쇄된다"
selected,5,I037,정부_국회,4,1858,"1862,1333,561,644",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,523.5,[단독] 제주항공 고객 100여명 개인정보 유출… 예약정보 등 네이버에 노출 | 제주항공 고객 개인정보 네이버에 노출…100여명 여권번호 일부 유출 | 두 번 미뤄진 네이버-두나무 합병…공정위 '연내 결론'에 청신호
selected,6,I001,경쟁사_해외이슈,4,1901,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아 손잡은 네이버 초대형 ai 공장 짓고 수출길 연다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,엔비디아 손잡은 네이버…'초대형 AI 공장' 짓고 수출길 연다
selected,7,I003,경쟁사_해외이슈,4,1776,"1869,1786,1792,1761,1769",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,656.0,"네이버, AI ‘클로드’ 개발사 앤트로픽에 간접 투자 | 엔비디아 이어 앤트로픽까지…네이버, 글로벌 AI 동맹 확대 | 네이버, AI '클로드' 개발사 앤트로픽에 간접 투자"
selected,8,I005,경쟁사_해외이슈,4,2107,2114,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ 코엑스 isec 2026 출격 클라우드 등 기업 보안시장 조준,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,LGU+ 코엑스 'ISEC 2026' 출격... 클라우드 등 기업 보안시장 조준 | LGU+ 코엑스 'ISEC 2026' 출격…클라우드 등 기업 보안시장 조준
selected,9,I006,경쟁사_해외이슈,4,1813,1893,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:구글 앱 이용자수 네이버 첫 추월 ai 검색 개편 통했나,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"구글, 앱 이용자수 네이버 첫 추월…AI 검색 개편 통했나 | 구글, 앱 이용자수 네이버 첫 추월…AI 검색 개편 통했나"
selected,10,I007,경쟁사_해외이슈,4,1663,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_public_infra:네이버웍스 신기능 3종 공개 공공 ax 시장 공략 본격화,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,631.5,네이버웍스 신기능 3종 공개…공공 AX 시장 공략 본격화 - 머니투데이
selected,11,I042,자사_및_계열사_이슈,4,34,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:카카오 노사 임금협약 타결 6 3 인상 네이버 블로그,self_strategic_reference,SELF_AFFILIATE_BUSINESS,494.2,"카카오 노사, 임금협약 타결…'6.3% 인상' : 네이버 블로그"
selected,12,I043,자사_및_계열사_이슈,5,26,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:네이버 카카오 최대 실적 경로 달랐다 c2c 확장 게임 분리,self_direct_risk,SELF_DIRECT_RISK,474.3,"네이버·카카오, ‘최대 실적’ 경로 달랐다..C2C 확장·게임 분리"
selected,13,I046,정부_국회,4,2582,"2590,2515,2587,2638",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation,government_platform_market_rule,GOV_PLATFORM_REGULATION,449.5,"구글플레이, 韓 결제 선택권 확대…서비스 수수료 최저 10% | 구글, 국내 구글플레이 수수료 최저 10%로…자체·외부 결제 확대 | 구글, 연말부터 韓 앱 수수료 개편…‘최저 10%부터 차등 적용’"
selected,14,I064,정부_국회,5,337,"690,720,718,704,268,2608,2067,1923,2614",로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,386.0,"AIDC 얼라이언스 출범식에서 배경훈 부총리 겸 과학기술정보통신부 장관이 환영사를 하고 있다. | 금융위, 'D-테스트베드' 하반기 참여자 모집…AI 전형에 GPU 지원 | 금융위, 'D-테스트베드' 하반기 참여자 모집…AI 전형에 GPU 지원"
backup,1,I004,경쟁사_해외이슈,4,416,"2024,2007",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,640.5,"[기획] KT ‘개인정보 유출’ 2.4억 금전 피해…540억 과징금 배경은 (상) | KT, 2분기 영업익 감소…개인정보 과징금 반영 | KT, 펨토셀 과징금·분양이익 기저효과 소멸…2Q 수익성 둔화"
