id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
3112,경쟁사/해외이슈,경쟁사_해외이슈,구글,허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 구글 등 8곳,연합뉴스 한민족센터,연합뉴스 한민족센터,"Wed, 08 Jul 2026 07:23:52 GMT",허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳 연합뉴스 한민족센터,https://news.google.com/rss/articles/CBMic0FVX3lxTE5jcWIxZ1J3cDF3WWRpNWlITzNIY0xNTVh2cWpVMkJfNjRDV0g3ckF0a0I3Rk4yalBvTVk4VGhUNlltMHNmcjlDejNQWlQxYnhaYzVvbjk2V21xYjJpYXVGRVJ5clJrS1I2NTlBYTAtV3VwbXc?oc=5,google_rss_구글 규제 when:2d,362.0,77.0,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,362.0,"market_power_platform,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
2318,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"정부, 허위조작정보 대응 의무 플랫폼 공개…네이버·구글 등 8곳",정부 허위조작정보 대응 의무 플랫폼 공개 네이버 구글 등 8곳,네이트,네이트,"Wed, 08 Jul 2026 08:01:00 GMT","정부, 허위조작정보 대응 의무 플랫폼 공개…네이버·구글 등 8곳 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5pUVNTRkx4Z2RrNWlWRGd4Z2M4N0NmLXc1bWpIQzdTcm9pVG1CVnZVZ1pZYzNDWjdKUmtiMG5Hd0hoOXRkOW50Yzl0a08ycU1Kb1Nr?oc=5,google_rss_네이버 조사 when:2d,358.0,92.0,"market_power_platform,platform_obligation,privacy_security_reliability",market_power_platform,"구글,네이버",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_content_moderation_obligation,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,358.0,"privacy_security_reliability,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:naver:platform_content_moderation_obligation:announcement,global_incident:platform_regulation:naver:platform_content_moderation_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:naver:platform_content_moderation_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_PUBLIC_INFRA,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:naver:platform_content_moderation_obligation,government_platform_regulation,,,,
2332,경쟁사/해외이슈,경쟁사_해외이슈,네이버,허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 구글 등 8곳,KBS 뉴스,KBS 뉴스,"Wed, 08 Jul 2026 07:53:00 GMT",허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳 KBS 뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFA2NkxGWXUyT0ZoS0ZudWlHWDRIQnh5Q2pDaTFXR19seWkyYng4Y2JJMmY1TGxzRW5aM0RaQW9RXzRzdjd4aGdQcmQyQmE1RW9YSW15dXZzZ19VU0E?oc=5,google_rss_네이버 개인정보 when:2d,357.0,77.0,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,357.0,"market_power_platform,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
2327,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"방미통위, 허위정보법 적용 플랫폼 공개…네이버·구글 등 9곳",방미통위 허위정보법 적용 플랫폼 공개 네이버 구글 등 9곳,네이트,네이트,"Wed, 08 Jul 2026 09:12:00 GMT","방미통위, 허위정보법 적용 플랫폼 공개…네이버·구글 등 9곳 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE5QcWZjNGxINFdlUkhCSVFpemdCdWNPYUJaSGhVeXg5X1NJYll5empRT083aVNlM2tDUUVnN0JIekQ4OUwwMlUydTZsZjZmWDNQeGM4bTZMZXBjal8wOFdYanRMOHlLckZjTzlSZTUyRkozdWZFTlFqRA?oc=5,google_rss_네이버 법안 when:2d,355.0,104.5,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버,방미통위",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
3047,경쟁사/해외이슈,경쟁사_해외이슈,구글,"방미통위, 허위정보법 적용 플랫폼 공개…네이버·구글 등 9곳",방미통위 허위정보법 적용 플랫폼 공개 네이버 구글 등 9곳,한국일보,한국일보,"Wed, 08 Jul 2026 09:11:00 GMT","방미통위, 허위정보법 적용 플랫폼 공개…네이버·구글 등 9곳 한국일보",https://news.google.com/rss/articles/CBMibkFVX3lxTFBVWnc3WXJwRVNKYjJ2bF9ua0NrQW5rYUQyVko5QTdDaWRPOGNlc2FmRjNEMThsNmFCcDVkY2VURHZJakVBV254V0w2cVhXNWtQVHNUbmctODhPWi1VakF1UXNBUW9PTWpyXzhHazFn0gFzQVVfeXFMTU4wTGFNekQtR3dLWGtPbnJrNl8xbExvcGNNQzFhZ0pvdHJwcC1fUjJOVkh4V2o3NmIzRUVYTXVVY3FxNTBoS1NaMXJIWWp1OHVGVEhFSzlzd3plUW1sS3JpcHdNVmcwbFVqbkR6OE5SS3BPYw?oc=5,google_rss_구글 when:2d,355.0,104.5,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버,방미통위",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
2326,경쟁사/해외이슈,경쟁사_해외이슈,네이버,허위정보법 적용 플랫폼 공개…네이버·카카오·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 카카오 구글 등 8곳,네이트,네이트,"Wed, 08 Jul 2026 07:58:00 GMT",허위정보법 적용 플랫폼 공개…네이버·카카오·구글 등 8곳 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBidDlhWkJFMUpFVWJjTjNaZHhtQUFxdnBIUWNWSlZxb2c2LVZEX0ZfLUpDM2dyd05ZZ29pVURudndlWmlSd3BmeDdXQl95Xy0tZmZF?oc=5,google_rss_네이버 법안 when:2d,355.0,97.5,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버,카카오",,Y,,,,self:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:kakao:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",self:platform_obligation,global_incident:platform_regulation:kakao:platform_operator_obligation:announcement,global_incident:platform_regulation:kakao:platform_operator_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_operator_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:platform_regulation:kakao:platform_operator_obligation,self_strategic_reference,,,,
2185,경쟁사/해외이슈,경쟁사_해외이슈,네이버,허위정보법 적용 플랫폼 공개‥네이버·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 구글 등 8곳,MBC 뉴스,MBC 뉴스,"Wed, 08 Jul 2026 07:58:55 GMT",허위정보법 적용 플랫폼 공개‥네이버·구글 등 8곳 MBC 뉴스,https://news.google.com/rss/articles/CBMidEFVX3lxTFBCN3dLeFR0aFVXaDM1Z01uSVhSdHhRMFI4RlVjbVE0X1dZYjZVeV8tXzR0M3o1SVl0T0NpRkJNVThYMkNPdzh1UTdYcVpyQi1ESUN2Z3V5dW1UaW1oWi10VElCSXNjTzdUZ1cyWk96SV9VQ0hG0gF0QVVfeXFMTkR6UXBNcUxsTEZkRkFscWR6OEtyUU50bGlkemNyVVM4dENqa1QtMmttVGQyd2NyX0dvQTJPZ1dSZEFMOFN2Znpab01WLS11a3VvdEQ4bnNuYUp4aDlrVzIzZFBKTUNZMmJZT29Vc3dfaGVWSWE?oc=5,google_rss_네이버 when:2d,355.0,77.0,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
2308,경쟁사/해외이슈,경쟁사_해외이슈,네이버,허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 구글 등 8곳,v.daum.net,v.daum.net,"Wed, 08 Jul 2026 07:55:08 GMT",허위정보법 적용 플랫폼 공개…네이버·구글 등 8곳 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5UTUxtdVl1OVFIdmFaN0ZzRkF0YzJmMER1NklZSTVNWEg1WmRmZlFXSnZfSUFYSG0ydmVWeFpENFhQcS1acmVrQ19oMHg1ZHM?oc=5,google_rss_네이버 조사 when:2d,355.0,77.0,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,self_filler_reference,,,,
2192,경쟁사/해외이슈,경쟁사_해외이슈,네이버,허위정보법 적용 플랫폼 공개…네이버·구글·디시 등 8곳,허위정보법 적용 플랫폼 공개 네이버 구글 디시 등 8곳,국제신문,국제신문,"Wed, 08 Jul 2026 07:44:00 GMT",허위정보법 적용 플랫폼 공개…네이버·구글·디시 등 8곳 국제신문,https://news.google.com/rss/articles/CBMijgFBVV95cUxQUmNsZHd6bXg1NkZ5MU8ta1pSSldkOUVHZTJRZ1Zac2VYNlNfNF9SOWNUZGk2QzQ1N3ItNnc0ckZmWTJkNDdjX3dxSVhTUTNmVl9HeHY5TS1PQlhVU3BZWFhxSEJaM3YtdHl4bEhla1lFaEpEYWNBZ3Ayam5RYkd1VGRFWFJ6UXZfNW5FcEZn?oc=5,google_rss_네이버 when:2d,355.0,77.0,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,355.0,"market_power_platform,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:announcement,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,,
432,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,허위정보법 적용 플랫폼 공개…네이버·카카오·구글 등 8곳,허위정보법 적용 플랫폼 공개 네이버 카카오 구글 등 8곳,서울경제신문,서울경제신문,"Wed, 08 Jul 2026 07:57:05 GMT",허위정보법 적용 플랫폼 공개…네이버·카카오·구글 등 8곳 서울경제신문,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1FVmIxM3hlU3h3Q2c4N3BXWFNBY25UOTdKMGhLSzhURTRZSjktc2NCMHNuMzFOREVoc3M1VTd6NDhOZXB5VzROdzlhNzNiX1J5cEHSAVNBVV95cUxPUFlVVDJtOUVfV2dlZy0zeUxVTlNRdjRGT3RJaWlfWlZ3UHFWelFSanN4eFJINWRNakZ1b295UXM5X1dtNEFUdVEwTWk4UmxtOGh6bw?oc=5,google_rss_카카오뱅크 site:sedaily.com when:2d,352.8,113.5,"market_power_platform,platform_obligation",market_power_platform,"구글,네이버,카카오",brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:kakao:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,352.8,"market_power_platform,platform_obligation",self:platform_obligation,global_incident:platform_regulation:kakao:platform_operator_obligation:announcement,global_incident:platform_regulation:kakao:platform_operator_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_operator_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:platform_regulation:kakao:platform_operator_obligation,self_strategic_reference,,,,
