id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2285,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용""",네이버클라우드 김유원 보안 독파모 글로벌 ai팩토리에 적용,news1.kr,뉴스1,"Thu, 17 Sep 2026 02:26:15 GMT","네이버클라우드 김유원 ""보안 독파모, 글로벌 AI팩토리에 적용"" news1.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9pMDM4Q1RlZHRRWHhwSWRlZUdNbFlBcG9fRVFTQ0l4dUxxcUpLTlVBZGRaOGNmNHhxQVZhRWFYX3VyVUxIMjVuREpIa2tsc2hNdVhXWXVaWllQdl9MWm40M19oZ3o3Mk5D0gFuQVVfeXFMUGhoNVVGcFhicUJoYzNBNGo5bnRpZ1RXdHRZWXN0NHFIdGFldURDU0NwVV8weEdKaTdOTjFmbk51S3hyelNqTUJSdHE2bTM2dUdiamFNYUNjZGo3QWdRbVpzNnRTbm9LaFROYm12bnc?oc=5,google_rss_네이버 site:news1.kr when:2d,384.5,88.5,"ai_infrastructure_security,phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,384.5,"privacy_security_reliability,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_ai_platform,,,
2177,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"국책 보안 AI 해외 나간다…네이버클라우드 ""세계 AI 팩토리서 작동""",국책 보안 ai 해외 나간다 네이버클라우드 세계 ai 팩토리서 작동,디일렉,디일렉,"Thu, 17 Sep 2026 07:42:15 GMT","국책 보안 AI 해외 나간다…네이버클라우드 ""세계 AI 팩토리서 작동"" 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5HTXRrV21sVWZ4YXJPNHVOSmVDNHBYb2hzODE5a0pMaWdvUmpWVzhPUVVEdkduLTk2MWdjSmxSU3ZkWXNaOWUzOW9MUXhpMFJuSkpHTWE1Y2ZvbGxCRjVwM3NPNHNGZw?oc=5,google_rss_네이버 AI when:2d,365.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,365.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:국책 보안 ai 해외 나간다 네이버클라우드 세계 ai 팩토리서 작동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:국책 보안 ai 해외 나간다 네이버클라우드 세계 ai 팩토리서 작동,comp_domestic_ai_platform,,,
2178,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"AI가 바꾼 사이버戰…네이버클라우드, ‘글로벌 보안 연대’ 강조",ai가 바꾼 사이버 네이버클라우드 글로벌 보안 연대 강조,서울경제TV,서울경제TV,"Thu, 17 Sep 2026 09:30:50 GMT","AI가 바꾼 사이버戰…네이버클라우드, ‘글로벌 보안 연대’ 강조 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9WN1Q5LW5VTkp3R3FQSXFsOFIzV01yZE1BdG82ZWVDM3NfenZOWVVmV2x0bF9WeTYxMEU1WUJMNzZsZFZoNHVWaUpQNlBJODgtTzUwU2IydldIclA1WDJWS0lMVDE?oc=5,google_rss_네이버 AI when:2d,335.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,335.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ai가 바꾼 사이버 네이버클라우드 글로벌 보안 연대 강조,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ai가 바꾼 사이버 네이버클라우드 글로벌 보안 연대 강조,comp_domestic_ai_platform,,,
2394,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 글로벌 동맹으로 AI 풀스택 넓힌다…인프라부터 보안까지 확장",skt 글로벌 동맹으로 ai 풀스택 넓힌다 인프라부터 보안까지 확장,위키리크스한국,위키리크스한국,"Thu, 17 Sep 2026 06:52:35 GMT","SKT, 글로벌 동맹으로 AI 풀스택 넓힌다…인프라부터 보안까지 확장 위키리크스한국",https://news.google.com/rss/articles/CBMicEFVX3lxTE9jajFBV0pZLWFHYWUwVXpBRTF2OENnZHA5R3FkWG5mMzhZa1Y1Y0U4WHNZU0MxMHllTll3eUlFZUloWGdlOHNKdlctVXVCQnJlX3BjYTJ0M2R4VXVWdHRNZEVoeGxxYTRySENFMmpjdDA?oc=5,google_rss_SKT when:2d,327.5,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,event:SKT:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,327.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2140,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, ‘국방 AI 전략 세미나’ 개최…국방 AX 협력 모델 제시",네이버클라우드 국방 ai 전략 세미나 개최 국방 ax 협력 모델 제시,인더뉴스,인더뉴스,"Fri, 18 Sep 2026 02:01:35 GMT","네이버클라우드, ‘국방 AI 전략 세미나’ 개최…국방 AX 협력 모델 제시 인더뉴스",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBwVVVmY3hBM3JRbXRMeUtVUmlzS3pyeGhrU2oybS1YUmpWeFRfTVkxYXlDeVhyRERBXzh1Z3VTRVRJZU12M0xKdDR2RmJ3YnJIbmNrQmxiZzZaa3N0OS1NVWVnWVc?oc=5,google_rss_네이버 when:2d,326.5,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,326.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ai 전략 세미나 개최 국방 ax 협력 모델 제시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ai 전략 세미나 개최 국방 ax 협력 모델 제시,comp_domestic_ai_platform,,,
2079,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 전략 공개…""군 데이터·모델 통제권 보장""",네이버클라우드 국방 ax 전략 공개 군 데이터 모델 통제권 보장,MTN 머니투데이방송,MTN 머니투데이방송,"Fri, 18 Sep 2026 04:31:45 GMT","네이버클라우드, 국방 AX 전략 공개…""군 데이터·모델 통제권 보장"" MTN 머니투데이방송",https://news.google.com/rss/articles/CBMiZEFVX3lxTE93anJVTTJkbWZTcGVFWlpDa0ctVWtiTlpiLUJRd0kyYmtoQXd0VkdaWGdIdEcxWWNsdFFMSm9IUHhJX0pPS0ZldEFjaTYzRS1kYWpaVWx0Z3lldVVkem9Fbzh4d0U?oc=5,google_rss_네이버 when:2d,320.5,13.5,policy_legislation,policy_legislation,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:policy_legislation,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,320.5,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 전략 공개 군 데이터 모델 통제권 보장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 전략 공개 군 데이터 모델 통제권 보장,comp_domestic_ai_platform,,,
2076,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시... ""군이 AI 통제권 갖고 민간기술로 신속 전력화""",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,인공지능신문,인공지능신문,"Fri, 18 Sep 2026 04:24:52 GMT","네이버클라우드, 국방 AX 협력 모델 제시... ""군이 AI 통제권 갖고 민간기술로 신속 전력화"" 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51SXpkNDRWWmF2cncwUTFwUFVLSHBfaVhRVS1VT0ZDbDR1YlNJRHd3b2Z5RjRsRS1EcERlQlotS0dzUS1ENWgwRHF5ajJMTlJ4azB2S1VsRkx6MG1sOC1BeVFKY1VkWEE?oc=5,google_rss_네이버 when:2d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,comp_domestic_ai_platform,,,
2141,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,키즈맘,키즈맘,"Fri, 18 Sep 2026 04:07:00 GMT","네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화 키즈맘",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5oY2ZZVEhHUXhsTUM1b0dqUEJyNXlUWXNQMlBqTUFNMlRDZF9VVnFCbGw2UTJWYlY4VEx2Z1dtTDN0bExBN0dEVjdmVUtWQTloN2l6ejZMa1RWbzVBSTFWSUJhRmR3U21j?oc=5,google_rss_네이버 when:2d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,comp_domestic_ai_platform,,,
2069,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 ""AI 통제권은 軍에"" … 민간기술로 국방 AX 전력화",네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,뉴데일리,뉴데일리,"Fri, 18 Sep 2026 02:41:49 GMT","네이버클라우드 ""AI 통제권은 軍에"" … 민간기술로 국방 AX 전력화 뉴데일리",https://news.google.com/rss/articles/CBMie0FVX3lxTE9OeWQyRnVUZGpUMG9rbjQwSTNwX3M1THUxN2dRcDBIelZzZ0JONHB4MElIOXVLSFpjSVFGc2otbHF0WFpPbzRKbFJ2UlRIRVg4RWJGRVUzZ2gwenB1a2xqV0tEcVJFZjZpZEZKWHFzc3ljQnM2QVZkR0Vod9IBgAFBVV95cUxQS3E1enRPWFhCX0hjb3hyTkVaRFlqVnZhUHA4cEltSTBGQS11NHRweDM5dXpwSktGd1VKVkt6dTBPLThmd3l2WFFXYU5TMTYwYWx5SGVqWUVTbmpsZF9zd2ZsSUFDSDZ5QnVEdDZtckV2UUxlNGowdTJpY0Y3Z05KSA?oc=5,google_rss_네이버 when:2d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,comp_domestic_ai_platform,,,
2118,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시 군이 AI 통제권 갖고 민간기술로 신속 전력화",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,아주경제,아주경제,"Fri, 18 Sep 2026 02:10:47 GMT","네이버클라우드, 국방 AX 협력 모델 제시 군이 AI 통제권 갖고 민간기술로 신속 전력화 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE16ZmdUb29vN0JFS09pTTU5dVZqTW1fLTl1RURYVkQ4NHNuSmM5eGdrN250ZlNTZlQxYjd6dDcwLUdLV2tuZ20xZE1FMEpESEZpUTdaWU8ydUc2Z9IBWEFVX3lxTE1BUkV2aThRcldwVE94QkE5ZEF5UDZfUDAybWJDOERzUTFOMDVXTDdhOEN3OVV4SnJLdkFZQkRVVnFQazJkRjdGd1Z3bDZWdkZORUxtdFZaaVA?oc=5,google_rss_네이버 when:2d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,comp_domestic_ai_platform,,,
