kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I001,자사_및_계열사_이슈,5,65,"2072,2103,2078,2159,2084,1962,1969,2132,2181",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,704.0,"[단독] 카카오AI 사외이사에 오승필 전 KT CTO 합류…전직 장관·국세청장도 물망 | AI 더하고 무게는 줄였다…SKT, ‘갤럭시 퀀텀7’ 단독 출시 | SKT, 서울대와 ‘AI 리더’ 육성…산학협력 강좌 개설"
selected,2,I014,자사_및_계열사_이슈,4,130,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:네이버 카카오 ai 성장공식 갈렸다 글로벌 데이터 확보 vs 사업 다이어트,self_strategic_reference,SELF_AFFILIATE_BUSINESS,621.8,"네이버·카카오, AI 성장공식 갈렸다…'글로벌 데이터 확보' vs '사업 다이어트'"
selected,3,I048,정부_국회,5,2006,"2366,2359,342,343,2609,2621",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / 로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,government_platform_regulation,COMPETITOR_PLATFORM_RISK,536.0,"예방투자하면 과징금 감경…개인정보 정책 바꾼 공무원들 포상 | 개인정보 유출 제재, 공공·민간 동일해야 [기고] | 정보유출 집단소송법 소급적용 국회 시험대"
selected,4,I049,정부_국회,4,2260,"2274,678,660",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,global_incident:platform_regulation:lguplus:platform_regulation,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,523.0,"LGU+, 240만 화이트해커 플랫폼과 ‘숨은 보안 구멍’ 찾는다 | LGU+, 버그바운티 플랫폼 '해커원'과 맞손...""보안 환경 강화"" | ‘기지국 임차료 담합’ LG유플러스 패소…공정위 58억원대 과징금 유지"
selected,5,I085,정부_국회,4,3103,3110,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,404.0,"미 재무부, 이란 가상자산 제재 확대...수익원 차단 | 이억원 “디지털자산기본법 정부안 협의 속도…가을 입법 최대한 노력”"
selected,6,I002,경쟁사_해외이슈,4,2055,2060,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,634.0,삼전닉스·네이버도 베팅했다…앤트로픽에 몰리는 K테크 [정지은의 산업노트] | [오늘 이 종목] “실리콘투·SK텔레콤·엘앤에프·NAVER…해외 인프라 확장부터 앤트로픽 IPO 낙수효과·LFP 양산·두나무 나스닥 상장 모멘텀 주목” - 머니투데이
selected,7,I003,경쟁사_해외이슈,4,1920,1991,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 맞손 외국인 결제 서비스 출시,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,633.0,"네이버페이, BC카드·유니온페이 '맞손'…외국인 결제 서비스 출시 | 네이버페이, BC카드·유니온페이 '맞손'…외국인 결제 서비스 출시"
selected,8,I004,경쟁사_해외이슈,4,2267,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+는 글로벌 보안 skt는 ai 인재 통신업계 미래 기술 체질 개선,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"LGU+는 '글로벌 보안', SKT는 'AI 인재'…통신업계 미래 기술 체질 개선"
selected,9,I005,경쟁사_해외이슈,4,2052,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버페이 bc카드 유니온페이 방한 외국인 결제 활성화 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버페이·BC카드·유니온페이, 방한 외국인 결제 활성화 협력"
selected,10,I006,경쟁사_해외이슈,4,1944,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 방한 외국인 결제 활성화 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이·BC카드·유니온페이, 방한 외국인 결제 활성화 협력"
selected,11,I042,자사_및_계열사_이슈,4,2277,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:lgu+ 화이트해커 협업 글로벌 보안 위협 사전 검증,self_filler_reference,SELF_AFFILIATE_BUSINESS,567.5,"LGU+, 화이트해커 ‘협업’…글로벌 보안 위협 ‘사전 검증’"
selected,12,I051,자사_및_계열사_이슈,5,26,"29,392,103,87,86,90,88,95,98",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v26.2: market/stock commentary excluded from final,카카오 노조 임단협/파업 및 내부 갈등,self_labor,SELF_DIRECT_RISK,509.8,"카카오 노조, 인적분할 반대 입장 표명…내일 공동교섭 요구 | 카카오, '카카오AI·카카오X' 인적분할 승부수···증권가 하향·노조 반발 | 카카오 노조, 인적분할 반대 입장 표명…내일 공동교섭 요구"
selected,13,I089,정부_국회,5,3081,"1451,3062,1835,1844,1419,1631,790,1662",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,401.0,"정승회 코람코 대표, 리츠 넘어 개발·데이터센터로 확대 경영…‘종합 투자 플랫폼’ 승부 | 제이앤피메디, 중기부 ‘글로벌 팁스’ 선정… AI 임상시험 운영 플랫폼 개발 | GPT에 해킹됐던 AI 플랫폼 허깅페이스…18조원에 매각 추진"
selected,14,I096,정부_국회,5,1806,"1816,1815,1819",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,384.0,"정부, 광복 100주년 향한 ‘2045 국가전략’ 속도…AI·전력 등 17대 과제 논의 | 정부, 자율주행 AI 실증 확대·윤리원칙 의결…딥테크 창업 지원 | 자율주행 AI 실증 전국 확대…'딥테크 창업' 범정부 지원 나선다"
backup,1,I007,경쟁사_해외이슈,4,1900,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 방한 외국인 결제 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이·BC카드·유니온페이, 방한 외국인 결제 협력"
backup,2,I008,경쟁사_해외이슈,4,1916,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이와 방한 외국인 결제 확대 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이, BC카드·유니온페이와 방한 외국인 결제 확대 협력"
backup,3,I009,경쟁사_해외이슈,4,1905,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 외국인 국내결제 협력,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이·BC카드·유니온페이, 외국인 국내결제 협력"
backup,4,I010,경쟁사_해외이슈,4,2053,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 크리에이터 수익모델 여행으로 확대 여행 커넥트 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버, 크리에이터 수익모델 여행으로 확대…‘여행 커넥트’ 출시"
backup,5,I011,경쟁사_해외이슈,4,1946,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버페이 bc카드 유니온페이 맞손 외국인 결제 서비스 내년 출시 주요 내용은,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버페이, BC카드·유니온페이 '맞손'…외국인 결제 서비스 내년 출시 · 주요 내용은?"
