kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I001,자사_및_계열사_이슈,5,74,"548,508,396,2219,2205,2177,2273,2203,2306",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural indu,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,679.0,"이정헌 “티빙 해킹, KT·네이버·카카오 제휴 이용자도 피해”…KT “당사 시스템과 무관” | SKT, 정부 주관 피지컬 AI 실증 수행기관 선정…'AI-RAN 선도망' 구축 | SKT·KT, 정부 '하이퍼 AI 네트워크' 실증 참여…주도권 경쟁 본격화 (종합) - 머니투데이"
selected,2,I020,자사_및_계열사_이슈,5,31,"36,59,58,2096,2097,2090,72,118,137",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,SELF_DIRECT_RISK,599.8,"티빙 개인정보 유출…KT·네이버·카카오 제휴 고객도 포함 | 티빙 개인정보 유출, KT·네이버·카카오 제휴 이용자까지 확산 | 티빙 개인정보 유출, 네이버·카카오·KT 연동 이용자도 피해 가능성 제기"
selected,3,I023,정부_국회,5,2498,,로컬 보조 라벨,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,GOV_PLATFORM_REGULATION,594.5,"개보위, 개인정보 유출 KT 과징금 내주 결론"
selected,4,I043,정부_국회,4,1578,"3462,3187",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:platform_sector:platform_regulation,government_appointment_governance,GOV_PLATFORM_REGULATION,480.5,"공공기관도 ISMS 의무화 추진… 사이버보안 강화 법안 발의 | 딥엑스, 글로벌 AI 모델·개발자 플랫폼 연계 확대… 오픈 피지컬AI 생태계 구축 본격화 | EU 배터리 규제에도 아이폰 디자인 안 바뀐다…탈착식 배터리 의무화 사실 아냐"
selected,5,I045,정부_국회,5,499,,로컬 보조 라벨,government_ai_core_policy:ai정책노트 정부 글로벌 ai 허브 협력 확대 세계 난제 실마리 ai로 찾는다,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,472.5,"[AI정책노트] 정부, ‘글로벌 AI 허브’ 협력 확대…“세계 난제 실마리, AI로 찾는다”"
selected,6,I002,경쟁사_해외이슈,4,2963,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:sk텔레콤 ms 엑스박스 클라우드 게임 9월 15일 한국 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"SK텔레콤-MS, 엑스박스 클라우드 게임 9월 15일 한국 출시"
selected,7,I003,경쟁사_해외이슈,4,1990,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 분야의 인공지능 ai 교육 콘텐츠 개발 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버 커넥트재단, 특수교육 분야의 인공지능(AI) 교육 콘텐츠 개발 협력"
selected,8,I004,경쟁사_해외이슈,4,2013,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원과 협력 맞춤 ai 콘텐츠 개발,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버 커넥트재단, 국립특수교육원과 협력⋯""맞춤 AI 콘텐츠 개발"""
selected,9,I005,경쟁사_해외이슈,4,2328,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ axis 2026서 aicc 비전 공개 상담 전 과정 ai로 연결,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"LGU+, AXIS 2026서 AICC 비전 공개…상담 전 과정 AI로 연결"
selected,10,I006,경쟁사_해외이슈,4,2322,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:상담부터 품질 관리까지 한번에 lgu+ 차세대 ai 상담사 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"상담부터 품질 관리까지 한번에…LGU+, 차세대 AI 상담사 공개"
