id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2105,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""네이버, 엔비디아 투자 이어 연말 두나무 합병으로 밸류업""-하나",네이버 엔비디아 투자 이어 연말 두나무 합병으로 밸류업 하나,한국경제,한국경제,"Mon, 27 Jul 2026 23:04:15 GMT","""네이버, 엔비디아 투자 이어 연말 두나무 합병으로 밸류업""-하나 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBTLVJxLXNkRjh3bHd0eHVYNmZtb2VkNXd2ajZuNEhSdlpKRV9SMlk3RVF6eXlLTl9pTFpBbnYwYzRiVmxaeDlVRENXZmpWSVBMV011VmR6ZERNQQ?oc=5,google_rss_네이버 site:hankyung.com when:2d,384.5,45.5,"digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,384.5,"strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,,,
2014,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"NAVER, 엔비디아 직접 투자와 연말 두나무 합병까지 겹경사 -하나 By 인포스탁데일리",naver 엔비디아 직접 투자와 연말 두나무 합병까지 겹경사 하나 by 인포스탁데일리,Investing.com 한국어,Investing.com 한국어,"Tue, 28 Jul 2026 07:24:00 GMT","NAVER, 엔비디아 직접 투자와 연말 두나무 합병까지 겹경사 -하나 By 인포스탁데일리 Investing.com 한국어",https://news.google.com/rss/articles/CBMicEFVX3lxTFBjcDdVQjJiUjAyMzhoLUl0NC0xMFBmcDFxZTNsVGN6UGQzRV8ycVBaWHZvMllZSGtOblZnaXhldGd4bW1pQzNSaGhvenRha0VtdENzU29NeUFsbWJhajR0cjktd0ZTY2tfX1BJU0xZeGQ?oc=5,google_rss_네이버 when:2d,380.5,45.5,"digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,naver,380.5,"strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,,,
2031,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, AI인프라·가상자산 양날개 달까...엔비디아·두나무 효과 주목",네이버 ai인프라 가상자산 양날개 달까 엔비디아 두나무 효과 주목,테크M,테크M,"Tue, 28 Jul 2026 06:26:20 GMT","네이버, AI인프라·가상자산 양날개 달까...엔비디아·두나무 효과 주목 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTFA5OGFsTFFEcnpnRDVhUUZhWTNDT1A5NVNqSENpcjV0Z2JqN1ExOGI5Z3QtQ1dkd19PdlBHRFpnQi1XRVBBVVZGZGpvSlpLZ3Qwc2g4V01hU3dMdG8zcVFyWWJqWUNVZ9IBakFVX3lxTE9qUDU0UFE0VU1ORmVpYzZSOU1KUWpqa256d1k0Q0k2dG80ZFkzM1lOZUxETW1SMnFvenZ2c0ZQNHZTYVI5OTh2cHZNUDZOdnowOVU0eEduQjZtLUF5QUQ0aXdPTXFnSl9TdFE?oc=5,google_rss_네이버 AI when:2d,375.0,34.5,"ai_infrastructure_security,digital_asset_stablecoin,dunamu_stake,stablecoin",dunamu_merger_exchange,"네이버,두나무",,,,,,,general,14.0,published_yesterday,business_change,event:네이버+두나무:ai_infrastructure_security+digital_asset_stablecoin,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,375.0,"ai_infrastructure_security,digital_asset_stablecoin",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
1942,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"“네이버 지분 산 건 엔비디아 뿐”…브룩필드, 90억달러 투자 실체는",네이버 지분 산 건 엔비디아 뿐 브룩필드 90억달러 투자 실체는,마켓인,마켓인,"Wed, 29 Jul 2026 02:08:05 GMT","“네이버 지분 산 건 엔비디아 뿐”…브룩필드, 90억달러 투자 실체는 마켓인",https://news.google.com/rss/articles/CBMickFVX3lxTE1ZOEdOd0hFWGs4cW5HN1kzRGlWTlpKSDA4X0lzdkV6NWNUdVhQTElUaW5wTWd0OWdhYW9mR0tvX1JaXzMxckFGZzdjZFZZOU0xQm1JaFViNVdZQVNzeWhMNVlqNE1RRnlaVXZRakZYdU9sUQ?oc=5,google_rss_네이버 when:2d,369.5,31.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,369.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,,,
2056,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아 지분 투자로 성장성 입증한 네이버, 목표주가 40만 원 유지",엔비디아 지분 투자로 성장성 입증한 네이버 목표주가 40만 원 유지,2news.co.kr,2news.co.kr,"Tue, 28 Jul 2026 00:02:00 GMT","엔비디아 지분 투자로 성장성 입증한 네이버, 목표주가 40만 원 유지 2news.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5WUkZuaEhFMWtyV1lIOTMtV29SNUpfWFdtSl9vTTdBQjE3TkRvYzJUQk1haGxlcHVZTDFoRUtVWmpxU045UmdveUpZUC1uaVpiNlYtUjlUVW8zMjlYY1hlSml2ZGdYVjJi?oc=5,google_rss_네이버 규제 when:2d,368.0,38.5,"financial_performance,strategy_mna_governance",financial_performance,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,368.0,"strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,,,
2041,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"AI 보안 주도권 잡는다...엔비디아·네이버·SKT, 글로벌 연합 출범",ai 보안 주도권 잡는다 엔비디아 네이버 skt 글로벌 연합 출범,cwn.kr,cwn.kr,"Tue, 28 Jul 2026 06:56:52 GMT","AI 보안 주도권 잡는다...엔비디아·네이버·SKT, 글로벌 연합 출범 cwn.kr",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5PUVlkM2wwYVdrUndpYjIwUEJwbFd5bXJFc2N5NWZjZ0d6R1ExOGozSklqMFdyaUVoc3ZTejNxT1BTcTFxUUlEXzFhVzI2V05TOTgtNzdCR3NpYlZoQmhMTmhR?oc=5,google_rss_네이버 AI when:2d,363.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"SKT,네이버",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:naver:ai_security_policy,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,363.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:naver:ai_security_policy:general,global_incident:ai_security_policy:naver:ai_security_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:ai_security_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:ai_security_policy,comp_domestic_ai_platform,,,
2045,경쟁사/해외이슈,경쟁사_해외이슈,네이버,엔비디아 주도 개방형 AI 보안 동맹 출범…MS·네이버 등 참여,엔비디아 주도 개방형 ai 보안 동맹 출범 ms 네이버 등 참여,블로터,블로터,"Mon, 27 Jul 2026 16:17:12 GMT",엔비디아 주도 개방형 AI 보안 동맹 출범…MS·네이버 등 참여 블로터,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1xR0FUakFyaERLQ3hPUWlrNHIyZXZaNWhHLVdFeHNXeEhwUDhuSnotOFNjU0RoUG9uNk4zTTRjcFJRS2VsT09xTnpmMDlMV01jWUV4TmY4dW9YU0xfMlNaeTBzdDJGWUo20gFsQVVfeXFMUGFkREt6NW1ZNEJiRk1xS21md2t0Z3MxU2RpYUlrenJvR2ZYVGlDSVQ0VFlKb01pVm5pVUR1Sm9BVWR0bE1LRExFbWV4QzRvX0h5al8wSGZ2SkRySWlpS2NWWFI1UERlU0hpeGtm?oc=5,google_rss_네이버 AI when:2d,362.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:naver:ai_security_policy,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,362.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:naver:ai_security_policy:general,global_incident:ai_security_policy:naver:ai_security_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:ai_security_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:ai_security_policy,comp_domestic_ai_platform,,,
2001,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 3대 주주 된 엔비디아… 세종 AI 데이터센터 함께 짓는다,네이버 3대 주주 된 엔비디아 세종 ai 데이터센터 함께 짓는다,조선일보,조선일보,"Mon, 27 Jul 2026 15:52:26 GMT",네이버 3대 주주 된 엔비디아… 세종 AI 데이터센터 함께 짓는다 조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxQaG4wbTc5Wk5wMFVtd2piM3JKZHA0NlZWSmR3d1puZlhKRzNwcFVjMFZWSHB3NFV1VlJXTnBUZmRFa19vZE5SMkpKcjNZamZiQ1c3LXUxa2l1d1VUczRoS2xDT21UZHFnZmlsWjFZdWRCSHhiR2xORUZLZzhOZFowOGI4VQ?oc=5,google_rss_네이버 when:2d,361.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,361.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
1957,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[심층]네이버, 엔비디아에 유상증자...글로벌 AI 팩토리 확장",심층 네이버 엔비디아에 유상증자 글로벌 ai 팩토리 확장,알파경제,알파경제,"Tue, 28 Jul 2026 20:00:00 GMT","[심층]네이버, 엔비디아에 유상증자...글로벌 AI 팩토리 확장 알파경제",https://news.google.com/rss/articles/CBMibkFVX3lxTE92TlZaTU96WFN2alVHbVg3S3pKRjRpTElYUF9ud1FvRHFWUlZDWEpuMTNDc041aVBsbWJvbHlJekRiVHNOQU9BcF9WN1hzRWstaEVsY1kwMERISVpzY2Q4M0hhamI4RlN0SU5OTzhn?oc=5,google_rss_네이버 when:2d,359.5,20.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+strategy_mna_governance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,359.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:심층 네이버 엔비디아에 유상증자 글로벌 ai 팩토리 확장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:심층 네이버 엔비디아에 유상증자 글로벌 ai 팩토리 확장,comp_domestic_ai_platform,,,
2027,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아 투자 유치한 네이버…AI팩토리, GPUaaS 넘어 모델·SW까지",엔비디아 투자 유치한 네이버 ai팩토리 gpuaas 넘어 모델 sw까지,디지털데일리,디지털데일리,"Tue, 28 Jul 2026 01:17:06 GMT","엔비디아 투자 유치한 네이버…AI팩토리, GPUaaS 넘어 모델·SW까지 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5femN3YXpWcHRxQXdaX0Y0YUdRV2w3Qy1ST1dfS0JUUFlQTlVVazQxOUsyd1ZQZkowVmFUazIzY0ZHNGhSaTlpeHhsVzBFMzk5Z29YVTNlYUtrZkZZdE9zZEJZUWU?oc=5,google_rss_네이버 AI when:2d,359.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,359.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
