id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1320,정부/국회,정부_국회,금융감독원,"""고객확인 누락·해외가맹점 관리 미흡""..네이버파이낸셜, 금감원 제재",고객확인 누락 해외가맹점 관리 미흡 네이버파이낸셜 금감원 제재,포쓰저널,포쓰저널,"Thu, 16 Jul 2026 07:02:10 GMT","""고객확인 누락·해외가맹점 관리 미흡""..네이버파이낸셜, 금감원 제재 포쓰저널",https://news.google.com/rss/articles/CBMiY0FVX3lxTE84N2M5T0tUQ01iWmM2QjA0OG5hcTdSeFNGUkNOWDRBVS15Y240bUZ3NzJfclI0OW42UGtLRnF4TUItS0RGOGpnVm1GOEhJaE45M1R6SGtVREZVZTBDSXFsR0xsbw?oc=5,google_rss_금융감독원 when:2d,369.6,128.0,legal_regulatory_enforcement,legal_regulatory_enforcement,"금감원,네이버",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:naver:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,369.6,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_direct_risk,,,,
2370,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 엔비디아 로봇 시뮬레이션 고교 대회 연다",네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,edaily.co.kr,이데일리,"Thu, 16 Jul 2026 01:41:28 GMT","네이버 커넥트재단, 엔비디아 로봇 시뮬레이션 고교 대회 연다 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxQQ20xemVocGFTTDYydS1kNTZROTdJTFFzYUxzaFNVdkl0bl9nd083V0pPS2Y0d0lfR19yV1hFME4wTmx2UTduUW5GelJPMFhFRDVmV1o4c09PdTF0b0UtYU93S05hOEZxOFQtT005dnJxZWtlX2lGZlB2QmdNWGY2Mw?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,347.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,general,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,347.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 엔비디아 로봇 시뮬레이션 고교 대회 연다,comp_domestic_ai_platform,,,,
2182,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버-엔비디아, 월드 모델 '빈수레'…자체 모델 별도 개발",네이버 엔비디아 월드 모델 빈수레 자체 모델 별도 개발,딜사이트,딜사이트,"Thu, 16 Jul 2026 00:00:00 GMT","네이버-엔비디아, 월드 모델 '빈수레'…자체 모델 별도 개발 딜사이트",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5GRTNrQVR4ZF9GM1pmM0lFRGV3cXZSeGwtejFlTE1QNEVJMVR6ZmNkVVlDTks0eDdGbExENUdjSjgzcUJSRlZMR1p4RjdZWTg?oc=5,google_rss_네이버 when:2d,339.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,339.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 엔비디아 월드 모델 빈수레 자체 모델 별도 개발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 엔비디아 월드 모델 빈수레 자체 모델 별도 개발,comp_domestic_strategy,,,,
2751,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수",티빙 kbo kt 효과에 쿠팡플레이 제쳐 과징금 처분은 변수,v.daum.net,v.daum.net,"Wed, 15 Jul 2026 21:02:45 GMT","티빙, KBO·KT 효과에 쿠팡플레이 제쳐…과징금 처분은 변수 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5neDhvUHNjWmtPcklpNHhUNWZYLVJNRWRmdm9PQ2VQSmZNeDdJWVg1Yml1MlZoN2o0LXd4ZHV3TFpOSnZOTVE?oc=5,google_rss_쿠팡 과징금 when:2d,330.0,43.0,"antitrust_platform,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,"KT,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,330.0,"legal_regulatory_enforcement,strategy_mna_governance",competitor:strategy_mna,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,,,
2425,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"'클로드' 앤트로픽, 이르면 10월 IPO⋯SKT 주가 9만원 선 탈환",클로드 앤트로픽 이르면 10월 ipo skt 주가 9만원 선 탈환,아이뉴스24,아이뉴스24,"Thu, 16 Jul 2026 01:42:05 GMT","'클로드' 앤트로픽, 이르면 10월 IPO⋯SKT 주가 9만원 선 탈환 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5fcEd2ZnUzYU5teDl2aTU0b1N5VW1pV1FTdDBTVk1lZ0dGcHJ3Z21rMjUzMWs4SFhSVFoxdTdmOGtyZ1QzMHRnRlhtMA?oc=5,google_rss_SKT when:2d,319.0,24.0,"ai_agent,financial_performance,strategy_mna_governance",financial_performance,"SKT,앤트로픽",v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:skt:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,319.0,"strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:ai_security_policy:skt:anthropic_glasswing_security:general,global_incident:ai_security_policy:skt:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:ai_security_policy:skt:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:skt:anthropic_glasswing_security,comp_domestic_strategy,,,,
2221,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"구글·네이버 출신 AI팀 DDD, 'AI 업무자동화' 온라인 강의 출시…기업 AX 시장 공략",구글 네이버 출신 ai팀 ddd ai 업무자동화 온라인 강의 출시 기업 ax 시장 공략,스타트업엔(StartupN),스타트업엔(StartupN),"Thu, 16 Jul 2026 06:49:42 GMT","구글·네이버 출신 AI팀 DDD, 'AI 업무자동화' 온라인 강의 출시…기업 AX 시장 공략 스타트업엔(StartupN)",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBlbDVacXVBaWgwdkxUeGVHRXBZTFc0TmNXM2owYlFsSU5JM1FRcW1kc1hvOTIzSm5QNjJYMUFVakk5ZFV5Nk9UQzY4Z2p5UDhGaVN4R3NtX2hVTWxwc19nSkZhS0xoUmVH0gFsQVVfeXFMTnJicV9WalNCUW1uU0Ixbl92S1c4UXNSOVFzdlFpM0stTE1RRGczdmxEYk8yOW1rTzU2NDVDWU9TUnQ5NGl1cWpOTkp5ZmFHWmhxSk1ERk9CcVAxNGtSOC14MmtNOWREakVfX0ZU?oc=5,"google_rss_""네이버"" when:2d",319.0,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,네이버",,,,,,,general,24.0,published_today,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,319.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:구글 네이버 출신 ai팀 ddd ai 업무자동화 온라인 강의 출시 기업 ax 시장 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:구글 네이버 출신 ai팀 ddd ai 업무자동화 온라인 강의 출시 기업 ax 시장 공략,comp_domestic_ai_platform,,,,
2490,경쟁사/해외이슈,경쟁사_해외이슈,KT,"[단독] KT, ‘구글 AI 구독’ 기본 제공 요금제 내달 출시… 갤럭시 Z폴드8 수요 겨냥 - 조선비즈",kt 구글 ai 구독 기본 제공 요금제 내달 출시 갤럭시 z폴드8 수요 겨냥,Chosunbiz,Chosunbiz,"Thu, 16 Jul 2026 07:04:00 GMT","[단독] KT, ‘구글 AI 구독’ 기본 제공 요금제 내달 출시… 갤럭시 Z폴드8 수요 겨냥 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxOc3dSZmRPNUVvYmQ1X0tWVnlmVkxrcUNGVlRKWlVmV0FsNlNPUWpGSHNhREY3blFtYlRhdUR2M1lHSDQyR0lBUTBncVBvY2x0X3FtYkd3anZDM21iUk5xc0hKNHRBaXJOd2JHYVNYV0FIdGlTckRvOWtUVk5IV2g2R2JB0gGWAUFVX3lxTE1LVnFxaXlKQlNkMnNLcGNZdmNPSlRzc0ttdFlsUE9vZG4ybExISWlSQmxsOTdUY0hlamJRVDV2VmZqRkJXckh0cXFlaE4xVFlOVW56a0oyazRKemQ5TG5wVDR2SW8tVlVrWUFIWTJvbWFhcU1NbnN1ZkhabHY2aHY2RlpOMVVQRjQ0WU05cERkWWtQWEFfZw?oc=5,google_rss_KT when:2d,317.75,13.5,ai_infrastructure_security,ai_infrastructure_security,"KT,구글",,,,,,,general,29.0,published_today+exclusive_breaking,business_change,event:KT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,317.75,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2301,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"전문가가 직접 찾아갑니다 네이버, 중소기업·소상공인 개인정보보호 컨설팅 모집",전문가가 직접 찾아갑니다 네이버 중소기업 소상공인 개인정보보호 컨설팅 모집,MSN,MSN,"Tue, 14 Jul 2026 17:25:54 GMT","전문가가 직접 찾아갑니다 네이버, 중소기업·소상공인 개인정보보호 컨설팅 모집 MSN",https://news.google.com/rss/articles/CBMilwVBVV95cUxNSFdTOHdrNktSQTNMNkN5eGtNV256amRjbHlEZUtGUTJ2QVlHZTZwcDRfbGR3bEctanZBNkFtaUtfanppM1NzRk92NEpWUFJ0UTRUT3NlV1h3RlBBZHRRbURIM1RPWXg0Rm5HbUJUdkRDTWZNanNyZXhEZUNjUF85V2F1cUh0a0pFNXBzVGZGYXJHRmJ2LWRlYmpRUjBTVjh3RlpBX1VCZ0x5b1hKTnFuX1h2dTFvX1J5UXdfOXlkR3hwVDRLUjF5TGR2VWZaZTVSYmFMYzdTX05IUWFoRTEtSmtvZkx6Y29ocjFqRXljcFFkV1duV3hxZDlxYmdLM1RMdEFrU2VZTjJWUHRuZDhQd2NhOWpORGZWNUNKNHcwVGxDcHpubW9UUDh5TTFFRXpTREhpRm42R0ZtRGVmSjFKOW91eGZIeDhQczVkc0lqWVBNNERZbTJXbHJKajJVekxGR3hPQnNnV2hvQXRoOFQ0dUd0S2lPVTZRd0tsbmpxQ2NOdlVJYU5pVjNfbzdXMnRQcU85R0xHRlNiX3l2ektkNGlwbUNsbXc2RnB0RFhSUlktQm42ejVES08zemNPMk9TYWZWUkl6R1pzb3pSb0tjNDlwcDNvd1FHRzFXVVMxa1BMSkZFdHNJTVJLWWozUzQ4SURMYzVaX0xCNGZzd0JRdS1ncHEzMnJiYW5xc1ZOMEFHNjI2NkZvNHR0Ynkyb01JUUJWQ1VmX2FxRHgtNU12TDdPSERBODVBUG52cUZkR1kxRGJUN2d1Yjg2UWEzYTZUX24zN3gtS2Z3ck5ya0p3a2NUaC1nT3Rod3VubG94dnd6OWc5RXFaV1ZNLURhQTNfOHYtVnhoTVpkRDdfNXRETi1MRzh4VjA?oc=5,google_rss_네이버 규제 when:2d,311.0,24.5,,,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:naver:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,311.0,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,,
2561,경쟁사/해외이슈,경쟁사_해외이슈,KT,KT 'FDE 'AX 셰르파'...고객사 AX 도입 목적 달성까지 '함께'',kt fde ax 셰르파 고객사 ax 도입 목적 달성까지 함께,테크M,테크M,"Thu, 16 Jul 2026 01:50:21 GMT",KT 'FDE 'AX 셰르파'...고객사 AX 도입 목적 달성까지 '함께'' 테크M,https://news.google.com/rss/articles/CBMiakFVX3lxTE9DQmFvR18xdHF5U1paMVM2dDVNMm52NkFJYmE3WnpvbkZSNVZtUFpaeVFZeFFDZUtLbmhKRmdBY1pNem13V2MwMTFyZ3d5a1lpXzVZcUtGSmhxSVMxUGdDaEE2b1RzTG9mVXfSAWpBVV95cUxPQ0Jhb0dfMXRxeVNaWjFTNnQ1TTJudjZBSWJhN1p6b25GUjVWbVBaWnlRWXhRQ2VLS25oSkZnQWNaTXptd1djMDExcmd3eWtZaV81WXFLRkpocUlTMVBnQ2hBNm9Uc0xvZlV3?oc=5,google_rss_KT when:2d,302.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,302.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2238,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 고등학생 '로봇 대회' 연다…엔비디아·교육부 후원 - 머니투데이",네이버 커넥트재단 고등학생 로봇 대회 연다 엔비디아 교육부 후원,머니투데이,머니투데이,"Thu, 16 Jul 2026 07:25:40 GMT","네이버 커넥트재단, 고등학생 '로봇 대회' 연다…엔비디아·교육부 후원 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9FYjFQSTF0cE56WVJmVkhOY0t5SG9iSzdpdWk5WGRYM253aDFscmR6dUNEdmpyVE5nYzhmSUFybjFOOVRTWHU0MXBqZkdjUGFhMjRmVGw1MTdVbUFQR3RDc3NUMEY4M2vSAWxBVV95cUxOczUyLVM3ZjROZXl5bnZWd1cyZlA4WTdoMGIyMDUzbENJN2pvbU4zeWhtcmpMNFphVWttYnNsNnQ2NzZSVTNyaUJ5WWdodmRacHp1ODJxWGRVWUNMckFUOVplWGVnalpVRlZrVFA?oc=5,google_rss_네이버 AI when:2d,301.5,9.5,self_pr_promo,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,301.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 커넥트재단 고등학생 로봇 대회 연다 엔비디아 교육부 후원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 커넥트재단 고등학생 로봇 대회 연다 엔비디아 교육부 후원,comp_domestic_strategy,,,,
