kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I018,자사_및_계열사_이슈,5,366,351,로컬 보조 라벨,self_legal_regulatory:메타 카카오 이긴 개보위 이번엔 쿠팡 숙제는 소송 예산,self_legal_regulatory,SELF_DIRECT_RISK,621.0,"메타·카카오 이긴 개보위, 이번엔 쿠팡...숙제는 '소송 예산' | 메타·카카오 이긴 개보위, 이번엔 쿠팡...숙제는 '소송 예산'"
selected,2,I034,자사_및_계열사_이슈,4,2412,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 검색 최고 80 ai탭 출시 후 점유율 껑충,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,네이버 검색 최고 80%…AI탭 출시 후 점유율 ‘껑충’
selected,3,I009,정부_국회,4,3037,"2962,947",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,632.5,"공정위, 오는 11일 쿠팡 제재 전원회서 결정…LG생활건강 상대 '갑질' 혐의 | KT, 최대 2000억대 과징금 초읽기…쿠팡 6246억 제재 후폭풍에 ‘비상’ | 거침없는 쿠팡의 질주, 거세지는 칼바람…잇단 제재에 제동 걸린 ‘무한 확장’"
selected,4,I016,정부_국회,4,1054,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_enforcement:naver:delivery_platform_fee_mfn,government_platform_regulation,GOV_PLATFORM_REGULATION,630.5,배달비·수수료 올리고 과징금은 찔끔…플랫폼 독과점 논란 재점화
selected,5,I046,정부_국회,4,1352,,로컬 보조 라벨,government_regulatory_enforcement:한투운용 스페이스x etf 광고 논란 금감원 검사 경찰 내사 착수 1부,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,486.5,한투운용 스페이스X ETF 광고 논란…금감원 검사·경찰 내사 착수(1부)
selected,6,I001,경쟁사_해외이슈,4,2426,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,684.5,"쿠팡 ‘과징금 폭탄’에 입지 흔들…네이버, AI·N배송 앞세워 ‘탈팡족’ 흡수"
selected,7,I002,경쟁사_해외이슈,4,2417,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버 투자에 엔비디아도 찜한 K-AI, 휴머노이드로 비바테크 접수"
selected,8,I003,경쟁사_해외이슈,4,2429,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:40만원 간다 vs 시간 필요 naver ai팩토리 두고 엇갈린 시선,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"“40만원 간다"" vs ”시간 필요”…NAVER AI팩토리 두고 엇갈린 시선"
selected,9,I004,경쟁사_해외이슈,4,4392,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,648.5,美 ‘AI 미토스’ 차단에 흔들리는 정재헌호 SK텔레콤…‘중국 연계’ 의혹 실체
selected,10,I006,경쟁사_해외이슈,4,3795,"3830,2757,2411,2699,2728,2716,2665,2806,2789",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,647.0,"MS-SKT, 韓 '엑스클라우드' 시범 서비스 대폭 확대 | KT, MS·오라클과 협력…멀티 클라우드 강화한다 | KT, ‘AX 전환’ 협력 스타트업 공개 모집…최종 20곳 선발"
selected,11,I043,자사_및_계열사_이슈,5,571,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,SELF_AFFILIATE_BUSINESS,524.8,"다날, 카카오게임즈 대표적 수혜주 부각-KTB투자證"
selected,12,I047,정부_국회,4,1417,,로컬 보조 라벨,government_regulatory_enforcement:한국투자신탁운용 스페이스x etf 광고 논란 경찰 내사 금감원 검사 착수,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,486.5,"한국투자신탁운용, 스페이스X ETF 광고 논란…경찰 내사·금감원 검사 착수"
selected,13,I048,정부_국회,4,1403,,로컬 보조 라벨,government_regulatory_enforcement:금감원 스페이스x 0주 배정 관련 운용사 과장광고 검사 나선다,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,486.5,"금감원, ‘스페이스X 0주 배정’ 관련 운용사 과장광고 검사 나선다"
selected,14,I068,자사_및_계열사_이슈,5,382,"520,554,219,539,521,197,45,203,318",로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,SELF_AFFILIATE_BUSINESS,418.8,"다음카카오, 합병 후 첫 실적…카카오덕에 만회했네 | [카카오 입장 전문] ""하이브 결정 존중…26일까지 공개 매수 진행해 추가 지분 확보"" | ""주주가치 훼손 않는 협력만""…카카오게임즈, 라인게임즈 합병설 선 긋기"
backup,1,I005,경쟁사_해외이슈,4,2254,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:anthropic_glasswing_security,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,648.5,"앤트로픽, 한국 사업 본격화…글래스윙 논란엔 '침묵' : 네이버 블로그"
backup,2,I007,경쟁사_해외이슈,4,2403,"2436,2522,2587,2439",로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,637.5,네이버 검색 80% 찍었다…AI탭 출시 후 점유율 '껑충' | 네이버 검색 80% 찍었다…AI탭 출시 후 점유율 ＇껑충＇ | 네이버 검색 80% 찍었다…AI탭 출시 후 점유율 '껑충'
backup,3,I008,경쟁사_해외이슈,4,2474,2401,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ai 드론이 적진 꿰뚫게 네이버클라우드 육 해 공 전장 하나로 묶는다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,633.0,"AI 드론이 적진 꿰뚫게…네이버클라우드, 육·해·공 전장 하나로 묶는다 | AI 드론이 적진 꿰뚫게…네이버클라우드, 육·해·공 전장 하나로 묶는다"
backup,4,I010,경쟁사_해외이슈,4,2618,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:네이버 4q 모바일이 전체 광고 매출 성장 견인,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,631.5,"네이버 ""4Q 모바일이 전체 광고 매출 성장 견인"""
backup,5,I011,경쟁사_해외이슈,4,2819,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ 코파일럿 도입 한 달 만에 ai 일상화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"[AI픽] LGU+, 코파일럿 도입 한 달 만에 AI 일상화"
backup,6,I012,경쟁사_해외이슈,4,2827,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:lgu+ 생성형 ai 전사 도입 한달 임직원 10명 중 8명 쓴다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"LGU+, 생성형 AI 전사 도입 한달…임직원 10명 중 8명 쓴다"
backup,7,I013,경쟁사_해외이슈,4,2447,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:기업 네이버 월드컵 특수에 ai 서비스 급성장 검색 쇼핑 클라우드 확장,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,[기업家] 네이버 ⑧ㅣ월드컵 특수에 AI 서비스 급성장…검색·쇼핑·클라우드 확장
backup,8,I014,경쟁사_해외이슈,4,2570,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:하정우 네이버클라우드 ai 이노베이션 센터장,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,하정우 네이버클라우드 AI 이노베이션 센터장.
backup,9,I015,경쟁사_해외이슈,4,2428,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 d2sf 누적 신규 투자 124건 ai 로봇 발굴 속도,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"네이버 D2SF, 누적 신규 투자 124건…AI·로봇 발굴 속도"
backup,10,I017,경쟁사_해외이슈,4,2624,"2617,4515,2437",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:mna_capital:naver:mna_capital,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,629.0,"네이버, AI에 사활···홈 로봇 업체도 인수 | 네이버, 인공지능 스타트업 '컴퍼니 AI' 인수 | IPO 나선 레몬헬스케어 “상급병원 점유율 80% 확보” : 네이버 블로그"
backup,11,I019,경쟁사_해외이슈,4,2824,3781,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한달만에 임직원 사용률 80 돌파,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,617.0,"LGU+, MS 코파일럿 사내 도입 한달만에 임직원 사용률 80% 돌파 | LGU+, MS 코파일럿 사내 도입 한달만에 임직원 사용률 80% 돌파"
backup,12,I020,경쟁사_해외이슈,4,2300,"2392,2520",로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,616.5,"[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" | [단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" | 네이버, 구글오픈AI 모델 동시 활용 가속화"
backup,13,I021,경쟁사_해외이슈,4,2826,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,"LGU+, MS 코파일럿 사내 도입 한 달 만에 전사 이용률 80% 돌파"
backup,14,I022,경쟁사_해외이슈,4,2825,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:lgu+ ms 코파일럿 전면 도입 후 이용률 80 돌파,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,LGU+ “MS 코파일럿 전면 도입 후 이용률 80% 돌파”
backup,15,I023,경쟁사_해외이슈,4,2770,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_strategy:kt 양자 컴퓨팅 시대 대비 미래 네트워크 보안 구상 공개,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,615.5,"KT, 양자 컴퓨팅 시대 대비 ‘미래 네트워크 보안 구상’ 공개"
backup,16,I024,경쟁사_해외이슈,4,3740,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:kt엠모바일 챗gpt로 요금제 추천 알뜰폰 업계 첫 도입,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,613.5,"KT엠모바일, 챗GPT로 요금제 추천…알뜰폰 업계 첫 도입"
backup,17,I025,경쟁사_해외이슈,4,3738,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:kt엠모바일 챗gpt 기반 대화형 요금 추천 도입,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,613.5,"KT엠모바일, 챗GPT 기반 대화형 요금 추천 도입"
backup,18,I026,경쟁사_해외이슈,4,1122,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_content_moderation_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,612.5,쿠팡 ‘역대급 과징금’에 브랜드·셀러 및 배송 현장이 우려하는 ‘이것’?
backup,19,I027,경쟁사_해외이슈,4,2679,,로컬 보조 라벨,comp_domestic_strategy:skt 대학생과 손잡고 고객 경험 혁신 나선다 cx 캠퍼스 프로젝트 본격 가동,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,603.5,"SKT, 대학생과 손잡고 고객 경험 혁신 나선다…‘CX 캠퍼스’ 프로젝트 본격 가동"
backup,20,I028,경쟁사_해외이슈,4,3459,"2402,2415",로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_algorithm_ad_obligation,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,592.5,"네이버 검색 점유율, AI 검색 강화 이후 80% 넘었다 | 네이버, AI 검색 강화에 점유율 껑충…한때 80% 돌파 - 조선비즈 | 네이버 검색 점유율, AI 검색 강화 이후 80% 넘었다"
backup,21,I029,경쟁사_해외이슈,4,2381,2312,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 다음 한국향 데이터 앞세워 ai 검색 전환 속도,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,591.0,"네이버·다음, '한국향 데이터' 앞세워 AI 검색 전환 '속도' | 네이버·다음, '한국향 데이터' 앞세워 AI 검색 전환 '속도'"
backup,22,I030,경쟁사_해외이슈,4,2338,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ai 검색 고도화에 네이버 날고 ms 점유율 6 터치 다음은 부진,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,589.5,AI 검색 고도화에 네이버 날고 MS 점유율 6% 터치…다음은 부진
backup,23,I031,경쟁사_해외이슈,4,3779,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:코파일럿 전면 도입 효과 lg유플러스 ai 이용률 80 돌파,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,589.5,코파일럿 전면 도입 효과…LG유플러스 AI 이용률 80% 돌파
backup,24,I032,경쟁사_해외이슈,4,2319,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ai 검색 시대에도 네이버 강세 생활형 ai 경쟁 본격화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,589.5,AI 검색 시대에도 네이버 강세... ‘생활형 AI’ 경쟁 본격화
backup,25,I033,경쟁사_해외이슈,4,2335,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 검색 효과 점유율 66 대로 상승,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,589.5,네이버 AI 검색 효과…점유율 66%대로 상승
backup,26,I035,자사_및_계열사_이슈,4,2410,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 검색 80 찍었다 ai탭 출시 후 점유율 상승,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,네이버 검색 80% 찍었다…AI탭 출시 후 점유율 상승
backup,27,I036,경쟁사_해외이슈,4,2715,2742,로컬 보조 라벨,comp_domestic_strategy:skt 고용부와 cx 캠퍼스 가동 2030 아이디어로 서비스 혁신,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,563.0,"SKT, 고용부와 ‘CX 캠퍼스’ 가동…“2030 아이디어로 서비스 혁신” | SKT, 고용부와 'CX 캠퍼스' 가동…""2030 아이디어로 서비스 혁신"""
backup,28,I037,경쟁사_해외이슈,4,2706,,로컬 보조 라벨,comp_domestic_strategy:대학생 눈높이로 서비스 혁신 skt cx 캠퍼스 프로젝트 가동,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,561.5,"""대학생 눈높이로 서비스 혁신""…SKT, 'CX 캠퍼스' 프로젝트 가동"
backup,29,I038,경쟁사_해외이슈,4,2662,,로컬 보조 라벨,comp_domestic_strategy:대학생 아이디어가 혁신 서비스로 skt cx 캠퍼스 프로젝트 가동,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,561.5,"대학생 아이디어가 혁신 서비스로…SKT, 'CX 캠퍼스' 프로젝트 가동"
backup,30,I039,경쟁사_해외이슈,4,2717,,로컬 보조 라벨,comp_domestic_strategy:skt 고용부 cx 캠퍼스 가동 서비스 개선 논의,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,561.5,"SKT·고용부, ‘CX 캠퍼스’ 가동···서비스 개선 논의"
