issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I001,comp_domestic_ai_platform:네이버 프랑스와 ai 동맹 확대 유럽에 ai 팩토리 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2275,"2275,2199","[AI픽] 네이버, 프랑스와 AI 동맹 확대…유럽에 'AI 팩토리' 제안 | [AI픽] 네이버, 프랑스와 AI 동맹 확대…유럽에 'AI 팩토리' 제안",연합뉴스 | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I002,comp_domestic_ai_platform:대통령 프랑스 국빈방문 동행한 네이버 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2132,"2132,2221",李대통령 프랑스 국빈방문 동행한 네이버…AI 팩토리 협업 제안 - 머니투데이 | 李대통령 프랑스 국빈방문 동행한 네이버…AI 팩토리 협업 제안,머니투데이 | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I003,comp_domestic_ai_platform:네이버표 ai로 프랑스에 도전장 최수연 유럽에 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2296,"2296,2189","네이버표 AI로 프랑스에 도전장…최수연, 유럽에 AI 팩토리 협업 제안 | 네이버표 AI로 프랑스에 도전장…최수연, 유럽에 AI 팩토리 협업 제안",매일경제 | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I004,comp_domestic_ai_platform:네이버 프랑스에 유럽 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2295,"2295,2230","네이버, 프랑스에 유럽 AI 팩토리 협업 제안 | 네이버, 프랑스에 유럽 AI 팩토리 협업 제안",매일경제 | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I005,comp_domestic_ai_platform:네이버 프랑스 시장 공략 확대 ai 팩토리부터 웹툰까지 협력 모색,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2206,"2206,2235","네이버, 프랑스 시장 공략 확대…AI 팩토리부터 웹툰까지 협력 모색 | 네이버, 프랑스 시장 공략 확대…AI 팩토리부터 웹툰까지 협력 모색",헤럴드경제 | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I006,comp_domestic_ai_platform:네이버 프랑스에 ai 팩토리 협업 제안 유럽 ai 시장 공략,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2194,"2194,2172","네이버, 프랑스에 AI 팩토리 협업 제안…유럽 AI 시장 공략 | 네이버, 프랑스에 AI 팩토리 협업 제안…유럽 AI 시장 공략",Nate News | edaily.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I007,comp_domestic_ai_platform:네이버 프랑스와 ai 협력 넓혀 유럽 시장 겨냥 ai 팩토리 협업 제안,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2302,"2302,2207","네이버, 프랑스와 AI 협력 넓혀… 유럽 시장 겨냥 AI 팩토리 협업 제안 - 조선비즈 | 네이버, 프랑스와 AI 협력 넓혀…유럽 시장 겨냥 AI 팩토리 협업 제안",Chosunbiz | Nate News,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I008,comp_domestic_ai_platform:네이버 프랑스에 ai 팩토리 협력 제안 유럽 ai 사업 확대,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,668.0,4,4,5,2,2223,"2223,2131","네이버, 프랑스에 'AI 팩토리' 협력 제안…유럽 AI 사업 확대 | 네이버, 프랑스에 ‘AI 팩토리’ 협력 제안…유럽 AI 사업 확대",Nate News | 아시아투데이,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I009,comp_domestic_ai_platform:네이버 프랑스에서 ai 팩토리 제안 유럽 시장 공략 강화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,666.5,4,4,5,1,2121,2121,"네이버, 프랑스에서 'AI 팩토리' 제안…유럽 시장 공략 강화",전자신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I010,comp_domestic_ai_platform:네이버 에 ai 협력 제안 유럽용 ai 팩토리 함께 만들자,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,666.5,4,4,5,1,2171,2171,"네이버, 佛에 AI 협력 제안…“유럽용 AI 팩토리 함께 만들자”",서울경제,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
