id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2180,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, 프랑스와 AI·콘텐츠 협력 확대 … 유럽 사업 보폭 넓힌다",팀네이버 프랑스와 ai 콘텐츠 협력 확대 유럽 사업 보폭 넓힌다,워크투데이,워크투데이,"Wed, 09 Sep 2026 01:46:48 GMT","팀네이버, 프랑스와 AI·콘텐츠 협력 확대 … 유럽 사업 보폭 넓힌다 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFA2MnZWaDNuektQd2RvZlhPaWdrVlVRUXByb0ZIWUpmU1lwa2VCNGplWVV3aU1ZVmdQSkhHS2VtOUNwQlFKbDMwN2d1cWtIeFhTbDJuNkUzdmFLM0tVdUNwM3F2akNER21wUDFtaw?oc=5,google_rss_네이버 when:2d,352.0,53.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:naver:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,352.0,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:naver:platform_content_moderation_obligation:general,global_incident:platform_regulation:naver:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_content_moderation_obligation,comp_domestic_ai_platform,,,,
2242,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 프랑스서 AI·콘텐츠 동맹 확대…유럽 사업 확장 교두보 마련",네이버 프랑스서 ai 콘텐츠 동맹 확대 유럽 사업 확장 교두보 마련,Nate News,Nate News,"Wed, 09 Sep 2026 01:05:00 GMT","네이버, 프랑스서 AI·콘텐츠 동맹 확대…유럽 사업 확장 교두보 마련 Nate News",https://news.google.com/rss/articles/CBMiU0FVX3lxTE40Y29QeXVnUnN2cmpjckpSbVdzbzhXeEpDOFEyb2oyZV9KOHB4b1pEZW1QYWdkMlNBQ0JHeElua2R4NGxFdmpLZFZsS3pWQ1JSUXFV?oc=5,google_rss_네이버 AI when:2d,352.0,53.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:naver:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,352.0,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:naver:platform_content_moderation_obligation:general,global_incident:platform_regulation:naver:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_content_moderation_obligation,comp_domestic_ai_platform,,,,
2439,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 사내 AI 실전 적용 프로그램 'AX 디자인 클리닉' 본격 가동",kt 사내 ai 실전 적용 프로그램 ax 디자인 클리닉 본격 가동,뉴스드림,뉴스드림,"Wed, 09 Sep 2026 00:31:33 GMT","KT, 사내 AI 실전 적용 프로그램 'AX 디자인 클리닉' 본격 가동 뉴스드림",https://news.google.com/rss/articles/CBMia0FVX3lxTFAwMXNWcUNMTndVdXVKZk5RVWxEX1pUM09DdDdDbTJQekdpWkJJaTBpRTl3amd6eGZsVXIyQXl6QnNzZW9YOWFXRHJEYjZqUkdKTE1oYWhxU0NmcF9hd0VBa19TOWVMOThBcF9z0gFuQVVfeXFMUGJnVkdxRENSdXhSWnl5S0RhOFVmTktDSWYtNXVDeUFNX3I2Ujg1UjVvb0Z5aFA5bERTOFZIdDl5SmlfUE90Y3NuVFhqVHdXajNhMFpMYzFwR2FLSUwtSTZHRzZqUFNqZUNPS1VUSFE?oc=5,google_rss_KT when:2d,336.0,65.0,ai_infrastructure_security,ai_infrastructure_security,KT,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:kt:platform_operator_obligation,action_started,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,336.0,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:kt:platform_operator_obligation:general,global_incident:platform_regulation:kt:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2192,경쟁사/해외이슈,경쟁사_해외이슈,네이버,엔비디아의 모션 캡쳐 파트너…AI기업 무빈 100억 조달 : 네이버 블로그,엔비디아의 모션 캡쳐 파트너 ai기업 무빈 100억 조달 네이버 블로그,Naver Blog,Naver Blog,"Tue, 08 Sep 2026 19:58:28 GMT",엔비디아의 모션 캡쳐 파트너…AI기업 무빈 100억 조달 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxNbTM0Y1loT3djd2FlbERVTDY3dnE0OGlTdVBSUmI5N1VOWDVTV0ZUZ1VGNk16bTBRczNyOHpOeVFtUDkwWEkxZE9EQXF6XzlTbnI0WWQxSFM4R1dvTS1FdWNDcERFS3llRVhrUF9HTmVlS09Sbi1xY3RfV2F6UFozQXpQTlBiUkxEbjJhSkk2OA?oc=5,google_rss_네이버 when:2d,319.5,-16.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,319.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아의 모션 캡쳐 파트너 ai기업 무빈 100억 조달 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아의 모션 캡쳐 파트너 ai기업 무빈 100억 조달 네이버 블로그,comp_domestic_ai_platform,,,,
2462,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 기반 업무 방식 전사 확산…‘AX 디자인 클리닉’ 가동",kt ai 기반 업무 방식 전사 확산 ax 디자인 클리닉 가동,헤럴드경제,헤럴드경제,"Wed, 09 Sep 2026 00:16:19 GMT","KT, AI 기반 업무 방식 전사 확산…‘AX 디자인 클리닉’ 가동 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBkXzhJQmozcmxFN1I1RkhRaEJFZTdXRldkN2hCX3pkekNUVlhtT09QZDg5dUt2ZjR2emNKc3ZUM1JrR2d2d1RXcUZPT0xxT0RaVVVUeVZ3?oc=5,google_rss_KT when:2d,317.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,317.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2156,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 프랑스와 AI 협력 확대 나서",네이버 프랑스와 ai 협력 확대 나서,글로벌뉴스통신GNA,글로벌뉴스통신GNA,"Wed, 09 Sep 2026 01:57:06 GMT","네이버, 프랑스와 AI 협력 확대 나서 글로벌뉴스통신GNA",https://news.google.com/rss/articles/CBMidEFVX3lxTFBTQXRPR04xM29vMU03Y3RraVg4RUdmdDA1dm9rZHNURVBCMXZRRVB3alFURkhPU3BiYWZma2d6QWk1VXoyak1KaGpPdExxV09OcWdKVlBpUm5ZS1FNT0pGTHlVNzNWbmI1XzAyZU11dFFCRTIy?oc=5,google_rss_네이버 when:2d,316.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,316.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 프랑스와 ai 협력 확대 나서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 프랑스와 ai 협력 확대 나서,comp_domestic_ai_platform,,,,
2478,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 기반 업무 방식 전사 확산…'AX 디자인 클리닉' 가동",kt ai 기반 업무 방식 전사 확산 ax 디자인 클리닉 가동,Nate News,Nate News,"Wed, 09 Sep 2026 00:17:00 GMT","KT, AI 기반 업무 방식 전사 확산…'AX 디자인 클리닉' 가동 Nate News",https://news.google.com/rss/articles/CBMieEFVX3lxTFBjMF9wUVNiMHVxcHY0UF9vdWs4ZDhwWHJhcVh5dDctNlBtV0lHb3JDNUs2ZUlKZkJFYVV5V3B5QmpFcHBkYUV3T3Y1TXlfaThsZjZuUlEtYXgyXy1QOGs5anpHSWttcUJ5eFpsRUhyazBQQmVpMmlNQQ?oc=5,google_rss_KT when:2d,314.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,314.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2477,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 현업 아이디어 122건 AI로 바꾼다…'AX Design Clinic' 가동",kt 현업 아이디어 122건 ai로 바꾼다 ax design clinic 가동,Nate News,Nate News,"Wed, 09 Sep 2026 00:10:00 GMT","KT, 현업 아이디어 122건 AI로 바꾼다…'AX Design Clinic' 가동 Nate News",https://news.google.com/rss/articles/CBMieEFVX3lxTE16NWUweWRTRTZNNHJWOTBZam5QTkdsYmVyUHZ1Qm5sRWVHVFhkbFVmd01pNjZRaHBHQlF1UGRKMjJtNG5KcmYxMmVFWWI2c1BwcDZuUXcxQ19qb1B2WXVKZms1U0puOVc1SGtmLS0zUGVLbGFxWF91VQ?oc=5,google_rss_KT when:2d,314.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,action_started,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,314.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2417,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, ‘AX 디자인 클리닉’ 가동… 현장 아이디어로 AI 혁신 속도",kt ax 디자인 클리닉 가동 현장 아이디어로 ai 혁신 속도,imsn.kr,imsn.kr,"Wed, 09 Sep 2026 02:53:35 GMT","KT, ‘AX 디자인 클리닉’ 가동… 현장 아이디어로 AI 혁신 속도 imsn.kr",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBYS0xZTVNzTG1QTWR3NS00SmtLaWRGN2dkTVlxX28wbVJNMmo4SDJkSHIxYm1UMVJLVlZfYVpQcF91bjhBUWVnSWlfNEphNXRrdlNDeWtsYTBpYUxMQndVdWoyVQ?oc=5,google_rss_KT when:2d,312.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,312.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2288,경쟁사/해외이슈,경쟁사_해외이슈,네이버,한국·프랑스 총 10억 유로 투자 협력…SLL·네이버 등 민간 글로벌 제휴 본격화,한국 프랑스 총 10억 유로 투자 협력 sll 네이버 등 민간 글로벌 제휴 본격화,지디넷코리아,지디넷코리아,"Tue, 08 Sep 2026 07:40:01 GMT",한국·프랑스 총 10억 유로 투자 협력…SLL·네이버 등 민간 글로벌 제휴 본격화 지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTFB6eG5lN0l0UjlBZU5BQkV2S0FaTnEyYzZiZ0NBRnBJVWQ1Z3N0cFhUMzlybXg1VnJFOHJIbFF0cF9mb2U3eWlsaFpVUzlRWm84V0NVbWdn?oc=5,google_rss_네이버 site:zdnet.co.kr when:2d,304.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,304.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:한국 프랑스 총 10억 유로 투자 협력 sll 네이버 등 민간 글로벌 제휴 본격화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:한국 프랑스 총 10억 유로 투자 협력 sll 네이버 등 민간 글로벌 제휴 본격화,comp_domestic_strategy,,,,
