id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2308,경쟁사/해외이슈,경쟁사_해외이슈,KT,"분산된 AI 동력 하나로…KT-KT클라우드, ‘AX 시너지’ 위한 합병설 솔솔",분산된 ai 동력 하나로 kt kt클라우드 ax 시너지 위한 합병설 솔솔,뉴스퀘스트,뉴스퀘스트,"Fri, 03 Jul 2026 07:57:07 GMT","분산된 AI 동력 하나로…KT-KT클라우드, ‘AX 시너지’ 위한 합병설 솔솔 뉴스퀘스트",https://news.google.com/rss/articles/CBMib0FVX3lxTE55aXF6N3lfMWY4RWNjNHJLT1BIZjNmQUVnMmsxdGdtWU5wdUxxVHBzZDlSTzJ1b0RINnRiUkhSOEJlbl9UOXJjNDhFTWg2emtnN29qN3RXYWZnNF93ZlROY0UtRnhpMEVzSXNUbWtTQdIBc0FVX3lxTE83SDU5S2oxTWZhQTRLM3hJYmJubWNQb0VvRnJqUF9DUDM5MzZSRUNpaHhKZnB6TVJRYWtlTW5fWXJQQ2tIaU1kejVybFNwNkRfcmhVdEozRnlfS2dhSGZVOGZ4Vnk1dWd6WF9nM0pmZHQ2ZnM?oc=5,google_rss_KT when:2d,342.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:kt:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,342.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:kt:mna_capital:general,global_incident:mna_capital:kt:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
3246,경쟁사/해외이슈,경쟁사_해외이슈,메타,"네오클라우드, 차익 장사 '수세'...엔비디아·메타 양면 압박",네오클라우드 차익 장사 수세 엔비디아 메타 양면 압박,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Fri, 03 Jul 2026 06:31:00 GMT","네오클라우드, 차익 장사 '수세'...엔비디아·메타 양면 압박 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMie0FVX3lxTE1tU0hSSGczeTE3NXpLMTYwNFFvaGZmN1dHWGFpSGpYUnBPQzB5eEVMNU95SEJQRHNmVm16cDFlVXZmbVpxS3FxR2NsaGNmYU9PcVFvVzcwNFR2TDhSRTRFU01RRnlhREw3aGVxSE1oOHVPeHBXQWZiVkZrTQ?oc=5,google_rss_메타 when:2d,341.5,6.5,,,"네이버,메타",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,341.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네오클라우드 차익 장사 수세 엔비디아 메타 양면 압박,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네오클라우드 차익 장사 수세 엔비디아 메타 양면 압박,comp_domestic_ai_platform,,,,
2217,경쟁사/해외이슈,경쟁사_해외이슈,SKT,[#통신 풍향계] SKT 갤럭시 와이드9 단독 출시-T우주 '구글 AI 플랜' 출시·KT알파 쇼핑 '그랜드 14 페스타' 개최·KT새노조 '박윤영 사장 100일' 호평,통신 풍향계 skt 갤럭시 와이드9 단독 출시 t우주 구글 ai 플랜 출시 kt알파 쇼핑 그랜드 14 페스타 개최 kt새노조 박윤영 사장 100일 호평,뉴스웍스,뉴스웍스,"Fri, 03 Jul 2026 09:09:37 GMT",[#통신 풍향계] SKT 갤럭시 와이드9 단독 출시-T우주 '구글 AI 플랜' 출시·KT알파 쇼핑 '그랜드 14 페스타' 개최·KT새노조 '박윤영 사장 100일' 호평 뉴스웍스,https://news.google.com/rss/articles/CBMib0FVX3lxTE1SZU1kMUFZWkFrNDltN3pHeVUwS215d2xmUUdYMDd6OTY4RV9xRjljQnpiVkVoRTgtSTh1R2JDYjluZ0dQM0RPYzg0dzhBX1JFZ3JWTzljOFFoRDl3SG1fUGRqYlh4TXVYdkppVngzTdIBc0FVX3lxTE9pQkhRYzk5dTdoZUsxYTQwOHpuT0lIVHY1a2lva3BLRDhVOUFLWlR4N2R2N3F6ZW14UGpmd2w3T0xpdkZpcG94U1NlZGxNenktUnBGMFEzNlRyY3ZfbTJhT0RMMVotZFotTXZienJsRFRIOVU?oc=5,google_rss_SKT when:2d,340.75,30.5,"ai_infrastructure_security,labor_dispute,labor_negotiation",labor_general,"SKT,구글",,,,,,,general,29.0,published_today+exclusive_breaking,direct_risk,global_incident:labor_ir:google:labor_ir,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,340.75,"labor_negotiation,ai_infrastructure_security",competitor:ai_strategy,global_incident:labor_ir:google:labor_ir:conflict_escalation,global_incident:labor_ir:google:labor_ir,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2002,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 하반기 엔비디아 동맹·두나무 합병 모멘텀",네이버 하반기 엔비디아 동맹 두나무 합병 모멘텀,알파경제,알파경제,"Thu, 02 Jul 2026 23:42:43 GMT","네이버, 하반기 엔비디아 동맹·두나무 합병 모멘텀 알파경제",https://news.google.com/rss/articles/CBMibkFVX3lxTFA0Wm51c01ORmlFN2JWakE5dHF3QkltUEhGTFdnb1hmMTQwTEdMQ2ZIdDh2TzRkMWZGTDF6SUZKLXBjMWdfWUktQUtxYURqYzZKdTBmUThsT1RTMEpSS1hzOEtWand1SDB0Z2RTR3Bn?oc=5,google_rss_네이버 when:2d,337.0,45.5,"digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,337.0,"strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,,,,
2218,경쟁사/해외이슈,경쟁사_해외이슈,SKT,T우주서 제미나이 쓴다…SKT '구글 AI 플랜' 출시,t우주서 제미나이 쓴다 skt 구글 ai 플랜 출시,한국경제,한국경제,"Fri, 03 Jul 2026 08:30:38 GMT",T우주서 제미나이 쓴다…SKT '구글 AI 플랜' 출시 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9DbDczTXg4c3N3elNXVk1rSVpHa00zQjY4RlQ3QVV0TVlFRlVPMEUxbU1tSlFLdmtrR0lmZWI1MmtOZ01qNWxyMlJiMHhISHN2MWtGSGp4MkNrQdIBVEFVX3lxTE5weW1CcEQ4YjY5ZlluWl9MRTZScXY4ck1ReHE3Unh1M0VhYXpoS0ZValo1OExyeFdXRWJ0a05QWFNHcHBxX0hwX3A0V2VPbl92cXIxdw?oc=5,google_rss_SKT when:2d,327.5,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,327.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2254,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, T 우주 ‘구글 AI 플랜’ 출시...구독 플랫폼 중 가장 다양한 라인업 갖춰",skt t 우주 구글 ai 플랜 출시 구독 플랫폼 중 가장 다양한 라인업 갖춰,인공지능신문,인공지능신문,"Thu, 02 Jul 2026 23:55:15 GMT","SKT, T 우주 ‘구글 AI 플랜’ 출시...구독 플랫폼 중 가장 다양한 라인업 갖춰 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFB3NGYzcjNIUWlscVFUSmNwR0MtaWtfbDlKcVFYd3lsN2dTM2lUOTlpMk5WYjJ5djlxNWYxdUZNd0xrVEd3c1FfVzBXT1l0a2Vhd2tRMUtjeUJsaGFzMDJPTjlqc2RsUTg?oc=5,google_rss_SKT when:2d,324.5,20.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,324.5,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2854,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""제미나이 쓰고 클라우드 늘리고""…SKT, T 우주 '구글 AI 플랜' 출시",제미나이 쓰고 클라우드 늘리고 skt t 우주 구글 ai 플랜 출시,뉴시스,뉴시스,"Thu, 02 Jul 2026 23:58:17 GMT","""제미나이 쓰고 클라우드 늘리고""…SKT, T 우주 '구글 AI 플랜' 출시 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBrVEFlNG9CcFJvdlBIR1phak94UXN1TzFWb0VtM0lmTWZWcHB6V1JOMHp3NXdQaXhQZi1VZWF0amxvSTdQSWVJVFRhdTBpWHB4bUxPS0NnU1hOeDYzZmRzTA?oc=5,google_rss_구글 when:2d,324.5,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,324.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:제미나이 쓰고 클라우드 늘리고 skt t 우주 구글 ai 플랜 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:제미나이 쓰고 클라우드 늘리고 skt t 우주 구글 ai 플랜 출시,comp_domestic_ai_platform,,,,
2877,경쟁사/해외이슈,경쟁사_해외이슈,구글,"T 우주에서 제미나이 만난다…SK텔레콤, ‘구글 AI 플랜’ 3종 출시",t 우주에서 제미나이 만난다 sk텔레콤 구글 ai 플랜 3종 출시,헤럴드경제,헤럴드경제,"Thu, 02 Jul 2026 23:31:17 GMT","T 우주에서 제미나이 만난다…SK텔레콤, ‘구글 AI 플랜’ 3종 출시 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9YcjN4cTRKNmhuYi1mb2V2U2dCdVQ0eTRQcHptR05qVC0yd1p2b1U0bDhydHM3YlM5MjNoQmw1QXY5NEdqRHV1cExNcXJFNU1IRU1ZOVp3?oc=5,google_rss_구글 AI when:2d,323.5,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,323.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:t 우주에서 제미나이 만난다 sk텔레콤 구글 ai 플랜 3종 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:t 우주에서 제미나이 만난다 sk텔레콤 구글 ai 플랜 3종 출시,comp_domestic_ai_platform,,,,
2227,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, T 우주 '구글 AI 플랜' 출시",skt t 우주 구글 ai 플랜 출시,연합뉴스,연합뉴스,"Thu, 02 Jul 2026 23:14:09 GMT","SKT, T 우주 '구글 AI 플랜' 출시 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1GZWQxUThDNXJVd1N2dEtMTHJheW8welBVQTRNd2J0dGtQZjJGR1VvcG9zTHN3YkZWM1huMUxZSG9vOTgzRDFvdm9VczFyVTBTOVdnekJTQ0EwRHp6Qk1jaNIBYEFVX3lxTE1GZWQxUThDNXJVd1N2dEtMTHJheW8welBVQTRNd2J0dGtQZjJGR1VvcG9zTHN3YkZWM1huMUxZSG9vOTgzRDFvdm9VczFyVTBTOVdnekJTQ0EwRHp6Qk1jaA?oc=5,google_rss_SKT when:2d,321.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,321.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2011,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"산단공-네이버클라우드, 산업단지 AI 전환 맞손…입주기업 AX 지원 본격화",산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화,서울경제,서울경제,"Fri, 03 Jul 2026 06:49:59 GMT","산단공-네이버클라우드, 산업단지 AI 전환 맞손…입주기업 AX 지원 본격화 서울경제",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBCcmxKTVdPWDczLURsbGxFbGh0QUNHdFdwTldrS0IxNDJYVWhMalpiUlZob1VBcDY1UVRKOVkzb3J6T1hUaV9vVDFjaVVxYjAzTFFESFc0VUhra1lkYlRPTHF0alAwQdIBU0FVX3lxTE5wVi16bzJjMFdiTjA5VDlxYUpxTHo3Q2JTSnZIR1EwYXZFWGtfQkpzd3hZaUxCR3Q1cXdfb3NiU3FwV1l3RnRmUjNNQTROejRtMVBZ?oc=5,google_rss_네이버 when:2d,321.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,321.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화,comp_domestic_ai_platform,,,,
