id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
126,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"KT클라우드-카카오, 생성형 AI 안전성 협력…가드레일·레드티밍 적용",kt클라우드 카카오 생성형 ai 안전성 협력 가드레일 레드티밍 적용,MSN,MSN,"Tue, 30 Jun 2026 17:53:54 GMT","KT클라우드-카카오, 생성형 AI 안전성 협력…가드레일·레드티밍 적용 MSN",https://news.google.com/rss/articles/CBMimgNBVV95cUxPMXJjbkRRSEcyX0ZBbUYxZk5KVzlQM3hzN2I0VGltbjNrOWtVYmlGSklCZTZKVDRWdThIVTVCc2RITHRYV0JmY3JYam5FenBPSjFJQncwU0s1QzZ3TU1fUDNPeU5XVjdpT1FuOGNDNjdOTGFRYjZRNGVyc2NwRVVmb0daUGp6Y2Y2eVR0S1g4Qi04eXBidzg4QUNLNFg0ZHhuYV9VekxhdHdqaVkzc1NUUnJ6WmpfeC1qZTV4MVhPODhMdUVDSGJVMWlBbVNrbmdIbnJBcEZRYTdMSW9KblU5cU9KelBoV1V2Sk1MODJ5Sk8xMGZycnA1TmRfTXpoZzltVER2NUs3MTE5QU9pSHVETnZsb3RTUHF4NDU4U2hSTVBOczBNMzZGNW9HbUFwdGVvT0NjaGpXVDNVVjFqVHZDZjhYbEV1ZTIzbGIyOXc3R1hwLThCd09WTlNDVnJaWXBseWMxQ1dzaGNUMlI2Q0JBTmRIVm03ci1uT1h1YWUtRkM0SWdGTlBTWFFjcDZ5Q0FVemN1alZwc1hDUQ?oc=5,google_rss_카카오 카나나 when:2d,339.8,120.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,카카오,,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:kakao:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,339.8,"ai_infrastructure_security,platform_obligation",self:platform_obligation,global_incident:platform_regulation:kakao:platform_operator_obligation:general,global_incident:platform_regulation:kakao:platform_operator_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_operator_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:platform_regulation:kakao:platform_operator_obligation,self_strategic_reference,,,
2037,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"구글 맹추격에도 격차 벌린 네이버…'AI 검색' 전면 배치 ""통했다""",구글 맹추격에도 격차 벌린 네이버 ai 검색 전면 배치 통했다,한국경제,한국경제,"Wed, 01 Jul 2026 22:00:09 GMT","구글 맹추격에도 격차 벌린 네이버…'AI 검색' 전면 배치 ""통했다"" 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5QVmxlZWdvcTZyT2JoaTFrWk96YUxRcTJKVmw0SjF2TGZGVEgxV2pGVFR4YzNrM0tIMThTek4wNWY3TXBrMG1jN3QwUUd3VGtHWmQzeEVQQ1hEUdIBVEFVX3lxTE5KZEZPVHp6c01fMzR5QjNRbEIwNUFWRTJycDYyZk1FNWtBT3FrQXIxdXJaRGRuNl9KYmFQR2J6YkU1c0tybm9FUHF0MUFaenpuT3JueQ?oc=5,google_rss_네이버 when:2d,326.0,19.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"구글,네이버",,,,,,,general,24.0,published_today,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,326.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:구글 맹추격에도 격차 벌린 네이버 ai 검색 전면 배치 통했다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:구글 맹추격에도 격차 벌린 네이버 ai 검색 전면 배치 통했다,comp_domestic_ai_platform,,,
2020,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버·다음, AI 검색 고도화… 요약·대화형 검색으로 포털 경쟁 대응",네이버 다음 ai 검색 고도화 요약 대화형 검색으로 포털 경쟁 대응,글로벌이코노믹,글로벌이코노믹,"Thu, 02 Jul 2026 08:07:33 GMT","네이버·다음, AI 검색 고도화… 요약·대화형 검색으로 포털 경쟁 대응 글로벌이코노믹",https://news.google.com/rss/articles/CBMif0FVX3lxTE43aW5iZDBULXJHS3p3QTBLblJpNXBCRjhVeVlBN2d5STVIQXFVM00wVEhZTUg5c0RxS3NkbXlkODhfT1JyVUt5NGFWbVQ1ZHpraThNSmhJMEV0ME9jU28yUG5NU2cybkhqcm14MWVwdnRUblIwOXRrX3lrWGE2dnM?oc=5,google_rss_네이버 when:2d,322.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,322.5,ai_infrastructure_security,self:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 다음 ai 검색 고도화 요약 대화형 검색으로 포털 경쟁 대응,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 다음 ai 검색 고도화 요약 대화형 검색으로 포털 경쟁 대응,comp_domestic_ai_platform,,,
2441,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 지속가능경영보고서 발간...정보보안 강화 내용 고도화",lgu+ 지속가능경영보고서 발간 정보보안 강화 내용 고도화,MSN,MSN,"Wed, 01 Jul 2026 19:09:45 GMT","LGU+, 지속가능경영보고서 발간...정보보안 강화 내용 고도화 MSN",https://news.google.com/rss/articles/CBMi_AJBVV95cUxNVHZwUHRTM29CSEJLX2d2ek82eXVWTWNMX3hicWhvbDZZcUo3cGpJOEpZVE9UQ24yblM4VUpvbnZCdF9SeVVYNzdtRmNBMDRhXzkyVnM3TnhYSTdPeTlBaERmTG5hYi1iMlpDbW9RT1p3OG9QTDNNRldCUlZISkxtT1laOW9tWUxRZzA1ekF5Q2IwYkE2ZkR2MTU2a3dQZlhUM0ZtYy1SLTl6TUNvN19QUXJDZm5jOFNsZ2RfZkxaaExOelJ4OEZjMm9TbXl3eEtzSDhuRV9MbVNxaGFjd2VRNWNaaXBMZFRjQWVEYU1vb2k3c2NLTnlvVk91d0piaTBwYjlEaThkTkpqMU13NzF5eTdPbW1WZXlfdnpjVzJ5eGxaQ0Q2V0d0Z2NrRlRuZ0Z6YVRKT1pDaWpYemhXdWM2Vy1kTWlITW9fczlUVzBxd1V2cV82UUhQRUg3SFFuNW0xUzQyOV9fX2xmcFNEWU5FQnhJTURXbkpzWVdGQQ?oc=5,google_rss_LGU+ when:2d,320.0,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,24.0,published_today,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,320.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 지속가능경영보고서 발간 정보보안 강화 내용 고도화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 지속가능경영보고서 발간 정보보안 강화 내용 고도화,comp_domestic_strategy,,,
2350,경쟁사/해외이슈,경쟁사_해외이슈,KT,KT “인공지능 전환(AX) 이어 양자전환 돕겠다”···금융 부문 협력 논의 중,kt 인공지능 전환 ax 이어 양자전환 돕겠다 금융 부문 협력 논의 중,시사저널e,시사저널e,"Thu, 02 Jul 2026 01:47:07 GMT",KT “인공지능 전환(AX) 이어 양자전환 돕겠다”···금융 부문 협력 논의 중 시사저널e,https://news.google.com/rss/articles/CBMidkFVX3lxTE5DUjJzRXROUUJVQTYzNkVUd0R2amJPQ0ozTXJ3UmxOM3Z0MVU2VzBmS3M1SEd1VXF0V1BCbnp5Q1dVYzRlS3V0a0FkeW0xTWV4OG0xMG9wS25yTENQeFVUSUZnM0hyazVTNHJSUmNUakNGMFNEc0HSAXZBVV95cUxOQ1Iyc0V0TlFCVUE2MzZFVHdEdmpiT0NKM01yd1JsTjN2dDFVNlcwZktzNUhHdVVxdFdQQm56eUNXVWM0ZUt1dGtBZHltMU1leDhtMTBvcEtuckxDUHhVVElGZzNIcms1UzRyUlJjVGpDRjBTRHNB?oc=5,google_rss_KT when:2d,312.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,general,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,312.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2416,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"[통신업계 6월 동향] LGU+, 글로벌 AI 인프라 시장 공략 가속···AI 전력 수요 대응",통신업계 6월 동향 lgu+ 글로벌 ai 인프라 시장 공략 가속 ai 전력 수요 대응,통신일보,통신일보,"Thu, 02 Jul 2026 05:31:18 GMT","[통신업계 6월 동향] LGU+, 글로벌 AI 인프라 시장 공략 가속···AI 전력 수요 대응 통신일보",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9LSWZPdmNXWGk2NUZZRFBjNWxkWC0wTktWd0oyb05SQ0gwWEtoSmFSNElELW0zVFlGX0M2MjR2STZ1YzlZUmlHNktLWTVGZlhqR0NJeDJiWnQyXzR1U3ZwWWpvLXZDZw?oc=5,google_rss_LGU+ when:2d,298.0,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,24.0,published_today,business_change,event:LGU+:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2571,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"앱 마켓 '상습 갑질' 구글, 8500억 과징금 철퇴 맞나...공정위, 제재 본격 착수",앱 마켓 상습 갑질 구글 8500억 과징금 철퇴 맞나 공정위 제재 본격 착수,생생비즈플러스,생생비즈플러스,"Wed, 01 Jul 2026 06:48:51 GMT","앱 마켓 '상습 갑질' 구글, 8500억 과징금 철퇴 맞나...공정위, 제재 본격 착수 생생비즈플러스",https://news.google.com/rss/articles/CBMibEFVX3lxTE94S1hNb2dBeWNwTUE5VkZTaEJJV21sQW94SWJRY1dxaUF1Sjhta1hMczFQX1gyTmRMbU9GNW1tZ0xpdFRHa1hFTGY4bVZXQnRsMmU4UUktYm1xLUMyVEM2YlJJdXFvSkFXaGUwcA?oc=5,google_rss_쿠팡 과징금 when:2d,287.5,109.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_inapp,"공정위,구글",brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,287.5,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_domestic_direct_risk,,,
2265,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"한국, 글로벌 양자기술 패권 경쟁 본격화...SKT·KT 차세대 양자암호 기술 공개",한국 글로벌 양자기술 패권 경쟁 본격화 skt kt 차세대 양자암호 기술 공개,M이코노미뉴스,M이코노미뉴스,"Thu, 02 Jul 2026 05:36:05 GMT","한국, 글로벌 양자기술 패권 경쟁 본격화...SKT·KT 차세대 양자암호 기술 공개 M이코노미뉴스",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5rMjBqV2lOUmtBYXpwOTlyMkZTUW4zbHBqem5XQzNLQTd6alltWS11UkVSOVkxNHdqcG9HTTJNUU5zdl9ZSlhRTDJzUk5YMVliaWZDVkVJcmhwbWl2VTk3cGttOEMydjQ?oc=5,google_rss_SKT when:2d,254.0,4.0,,,"KT,SKT",v43_not_true_competitor,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,254.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:한국 글로벌 양자기술 패권 경쟁 본격화 skt kt 차세대 양자암호 기술 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:한국 글로벌 양자기술 패권 경쟁 본격화 skt kt 차세대 양자암호 기술 공개,comp_domestic_strategy,,,
2319,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 퀀텀코리아서 차세대 양자암호 기술 공개",skt 퀀텀코리아서 차세대 양자암호 기술 공개,글로벌이코노믹,글로벌이코노믹,"Wed, 01 Jul 2026 23:51:08 GMT","SKT, 퀀텀코리아서 차세대 양자암호 기술 공개 글로벌이코노믹",https://news.google.com/rss/articles/CBMif0FVX3lxTE15RmZFbHFwcW8zeXBOczJpdHluSTQ2Sy1FYVNfQnNiVjg3SGJpQXFXeUx5QjIyX3ZsQlo3MWhRX0FJcERodG83S3RNNURtM21CN1JpQmdONm9qWHhLZWpXQ29sQXA3SXM5X2RSYUhja01LSDVTVUlncU9sck1FeEE?oc=5,google_rss_SKT when:2d,252.0,4.0,,,SKT,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,252.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:skt 퀀텀코리아서 차세대 양자암호 기술 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:skt 퀀텀코리아서 차세대 양자암호 기술 공개,comp_domestic_strategy,,,
2261,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT·KT 양자암호 기술 공개…""글로벌 주도권 확보""",skt kt 양자암호 기술 공개 글로벌 주도권 확보,비즈워치,비즈워치,"Thu, 02 Jul 2026 00:45:02 GMT","SKT·KT 양자암호 기술 공개…""글로벌 주도권 확보"" 비즈워치",https://news.google.com/rss/articles/CBMiakFVX3lxTE5henNpalE4d3haVEt3cTdrcV9NUklKZ0Z2MFEzQ29zQXJSSEY1cWZia2Y3YlpSOThqSERRazVqSUVfM0Uza3ZuUzFZRkVISjJRSnZBTFN1TVFfbkZJT2dXbVd4WlNGWWd6Zmc?oc=5,google_rss_SKT when:2d,252.0,4.0,,,"KT,SKT",v43_not_true_competitor,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,252.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:skt kt 양자암호 기술 공개 글로벌 주도권 확보,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:skt kt 양자암호 기술 공개 글로벌 주도권 확보,comp_domestic_strategy,,,
