id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason
2243,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 로봇 ‘뇌’ 키운다…엔비디아와 ‘맞손’, ‘피지컬 AI’ 승부수",네이버 로봇 뇌 키운다 엔비디아와 맞손 피지컬 ai 승부수,CEO스코어데일리,CEO스코어데일리,"Tue, 23 Jun 2026 08:33:49 GMT","네이버, 로봇 ‘뇌’ 키운다…엔비디아와 ‘맞손’, ‘피지컬 AI’ 승부수 CEO스코어데일리",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9FN1pidmw2UjRJaW5SN012d21MMmhkUzJ2Z29xZVJOYUwzcTdqRVdsdUcwa2swNmdTeUNobTJUbmlCODhCeFIwbm5fcDlxeEg0bW1tM3BiRXZ3NTB0TjRpdUhuUkNSZGVl?oc=5,google_rss_네이버 when:2d,351.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,global_incident:leadership_service:naver:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,351.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:naver:leadership_service:general,global_incident:leadership_service:naver:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:naver:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:naver:leadership_service,comp_domestic_ai_platform,,
2313,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 엔비디아 DSX로 ‘AI 팩토리’ 짓는다…55MW로 시작해 기가와트급 소버린 AI로",네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로,AI 매터스,AI 매터스,"Tue, 23 Jun 2026 05:49:39 GMT","네이버, 엔비디아 DSX로 ‘AI 팩토리’ 짓는다…55MW로 시작해 기가와트급 소버린 AI로 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9rVlJ2U01yanpLZHU0UmpSTmtPc0h6bk5YeXdob1ZzUV8xTVBiU2hvVFZRdmZMWVFmOUxJRlBjZi0zQVRHT002SU1OQlJXbUd6Z1VLag?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로,comp_domestic_ai_platform,,
2254,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[2026 100대 CEO]네이버 최수연 대표, '엔비디아 동맹' 글로벌 AI 인프라 영토 넓힌다",2026 100대 ceo 네이버 최수연 대표 엔비디아 동맹 글로벌 ai 인프라 영토 넓힌다,v.daum.net,v.daum.net,"Mon, 22 Jun 2026 22:51:00 GMT","[2026 100대 CEO]네이버 최수연 대표, '엔비디아 동맹' 글로벌 AI 인프라 영토 넓힌다 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1ubVNldC1QYXRwZEJxNkFmX2h0TE5oT1VUOW1mUUxiX0JRcm1TYWc5M0pIV1JmMXVzTVdJN3NTUTlTUFlKLVdHcjdHdEpXcGc?oc=5,google_rss_네이버 when:2d,347.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:naver:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,347.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:naver:leadership_service:general,global_incident:leadership_service:naver:leadership_service,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,
2487,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[2026 100대 CEO]네이버 최수연 대표, '엔비디아 동맹' 글로벌 AI 인프라 영토 넓힌다",2026 100대 ceo 네이버 최수연 대표 엔비디아 동맹 글로벌 ai 인프라 영토 넓힌다,한경매거진&북,한경매거진&북,"Mon, 22 Jun 2026 22:48:25 GMT","[2026 100대 CEO]네이버 최수연 대표, '엔비디아 동맹' 글로벌 AI 인프라 영토 넓힌다 한경매거진&북",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5aRUxrZldqeFBzMjVUU3ZTaURiSG1hRW1rWnFTb0h4WVNmLVF3RTRKREktZ3VfYVlvZ2xGbkFXa21NTEVpSmpwT3JvT2pPbE1qQW1oMWd0emR6Tm45ejZLQ2lGbVl2QkE?oc=5,google_rss_네이버 site:hankyung.com when:2d,347.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:naver:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,347.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:naver:leadership_service:general,global_incident:leadership_service:naver:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2606,경쟁사/해외이슈,경쟁사_해외이슈,KT,[AI 인프라 전쟁] 엔비디아 훈풍 못 탄 KT…AI 인프라 경쟁서 존재감 숙제,ai 인프라 전쟁 엔비디아 훈풍 못 탄 kt ai 인프라 경쟁서 존재감 숙제,딜사이트,딜사이트,"Mon, 22 Jun 2026 22:38:33 GMT",[AI 인프라 전쟁] 엔비디아 훈풍 못 탄 KT…AI 인프라 경쟁서 존재감 숙제 딜사이트,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBNck5xYkV0SGMwWTUzU0tWVXpaUFQybzM3TE45LTQ2UjBFWmtfVjctU0ZWeVAzc2VmN3Z4RzVVZGVsODhXZTRMQjF1MzJCaHc?oc=5,google_rss_KT when:2d,345.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,345.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2465,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략""",네이버 서비스에 구글 오픈ai 기술 쏙 투트랙 전략,뉴스1,뉴스1,"Mon, 22 Jun 2026 07:36:46 GMT","[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1qc0RXNVA2NmdVZ0h3amxsQlRkMTg0ZUgyUWdEY2pFVERlZmNfMHpyNS04Y3dWRF93NHB1UVZNRklfSlJoU012QUdIeDdBcGJzSXB1bzdHX3IyYV80bThj?oc=5,google_rss_네이버 site:news1.kr when:2d,327.25,25.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"구글,네이버,오픈AI",,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,327.25,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:naver:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:openai_security_access,comp_domestic_ai_platform,,
2441,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략""",네이버 서비스에 구글 오픈ai 기술 쏙 투트랙 전략,v.daum.net,v.daum.net,"Mon, 22 Jun 2026 07:38:35 GMT","[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5EaTVabjIwWG5NYmN6Zk5UMjJEVmFnY3lHUzMydVFzY1pXNTZxbGxrMDBtdGNITnRkSGhpMmJqYlFIRmc4Y2lYZkEwdw?oc=5,google_rss_네이버 개인정보 when:2d,323.25,25.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"구글,네이버,오픈AI",,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,323.25,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:naver:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:naver:openai_security_access,self_filler_reference,,
2604,경쟁사/해외이슈,경쟁사_해외이슈,KT,[AI 인프라 전쟁]엔비디아 훈풍 못 탄 KT…AI 인프라 경쟁서 존재감 숙제 : 네이버 블로그,ai 인프라 전쟁 엔비디아 훈풍 못 탄 kt ai 인프라 경쟁서 존재감 숙제 네이버 블로그,Naver Blog,Naver Blog,"Tue, 23 Jun 2026 09:24:59 GMT",[AI 인프라 전쟁]엔비디아 훈풍 못 탄 KT…AI 인프라 경쟁서 존재감 숙제 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxNWmYyYkJJaDRRdUdIMGZFNjU4UHFUR0RickNMaHpkbEk3UUdNZnVGeU9Ra21vOTRSZWpFLUppWkY2eUJMbFhEX2t3MjA0MmhFSGN5NXdzbnF2ZXFldllrZm1WaDVQU1lHR3RhN3lXTDliMjUxc0g0ZDZLYVhId1M1RkRrbnE2M1laaFg0WE03cw?oc=5,google_rss_KT when:2d,321.5,-16.5,ai_infrastructure_security,ai_infrastructure_security,"KT,네이버",,,,,,,general,24.0,published_today,business_change,event:KT+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,321.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2516,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"""최대 2000억"" 과징금 부과 앞둔 KT, 쿠팡·SKT 선례에 '긴장'",최대 2000억 과징금 부과 앞둔 kt 쿠팡 skt 선례에 긴장,핀포인트뉴스,핀포인트뉴스,"Tue, 23 Jun 2026 02:00:00 GMT","""최대 2000억"" 과징금 부과 앞둔 KT, 쿠팡·SKT 선례에 '긴장' 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTFA3YWdsbExfQ2FfTVdmN0ZkLUM4X0pncWstVTVjbGtHSXA4emF1Wk1TLWtqTDBsY2RJdkhpcF9IakZNSjBVYUJTSW1ST0Z5TnlDaTgxMk84QmxMWlV0ekV2amNneHN3ZGZnd0VqSUJWRUlUbUk?oc=5,google_rss_SKT when:2d,320.0,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"KT,SKT,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,320.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
2474,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 자체 거대언어모델(LLM) '하이퍼클로바 X' 설명. [네이버 클로바 웹사이트 갈무리],네이버 자체 거대언어모델 llm 하이퍼클로바 x 설명 네이버 클로바 웹사이트 갈무리,전자신문,전자신문,"Mon, 22 Jun 2026 08:29:14 GMT",네이버 자체 거대언어모델(LLM) '하이퍼클로바 X' 설명. [네이버 클로바 웹사이트 갈무리] 전자신문,https://news.google.com/rss/articles/CBMipAdBVV95cUxPVFVoemxIX2hMMkFaRlJueDZNeU8tbDRZaldXc1pQaXdwd3M4YzVBRzBOUnB5YUI1QjR5T2JrNmpRUElsa3A4cnc0SHFrRXJjX01iaWQySVkyV2h0WmIyV2hvVGdJd2V6ak5GMHZLM3NTNTlmVnFtZEpESmgxY2d5MEN6Z0VycnlWMzZwVjJUd2FSai1pai1MSTNjTTNMTTh4OXRnRmhHa0FFUExnUzhMOWpobG9fQ0l4TlpScjJlQVNhNnBWYTZhYkN4ODBMSG5tNXJJVnVNNzY3RHpmM0V2RTRSQjZuejRlcEl1Yk1sQnZfdGhBTGNqblRYcW9xVE9RQWpRNlV5NGJvYXBmb2NNVExFZUZHemZucVpod3o0VzFzTUwxVXVkNlE2cWtVY0c0SjBXV3VsQzFqb0dIMkowVGZEak9vWmFrcDB6ZjhxS3lsNW1UcEZKaXEza25IbnVTLVVNdFR3b0tWYThZd19iRlIwbW1MUW5SQVluUVRaUUx0NFROeHg0UUg1QjlDdi1BU3RpYXBjZGlZVzFlQmxieDdKOTE2VXZCbGoweXp4RDVMQjJQVERuZ0R2Zm1iUFRQS3o2UlJqVVV3dFprWXRGZEJ1WGJnOGtYZS1kQWJXMXdSclEwY0NreGFLVGhDX1JqUk9sRUROV3RKUHdZRHkzcmFXSVB5OW1LTG5NUkNqSzc0WS1WUzRmY1JIOF9QVFF3Q3A1MENnOTBpNnZqcDJfTk5RVzladUY2OVJjS2Jrd1RGX2g3VHhyWkpmSDB5RVhEWTVta25wc2t6YU1uaFpBdmRrb1BpdUJOeTdxakRscVhzeG1XekIxWENoOEphVDJFNkdPWHB2eFkwdktYOWxDSXlPT1RwSlg0cTdxX05pcDdoTGpTVnN4cXJEeGdHaEptdDNGR1YzS1NhRWdMSnZBa2ZLRUhBeG1NRTFQTmZRTEY5bG5DYWR4RXRrNUItSnNRVldUX3N4eVVqUE53ZUxIVzRtLXdCc1J1VWpMR0tkMjlEN1plZFYzNWJlenZxaXhqbmxDZHFHOHR6RzZnNEpOSl91SUxITnJQOEFLUVZpY3JENXVsdWdwcXZzTXZuZGszTXROMEEyX2VlRlF5djdPZy1PVlhLdFZFYng4MHhQYWxVOWpOZlVpcVhwaHh1ZENDVnJyNmVhd0NPSklVb3lyNVVvMmxmMmZFODJ1S1RIazdJRTByQUVhS0dqcWNnbTI0UGZ2dw?oc=5,google_rss_네이버 site:etnews.com when:2d,319.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,general,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,319.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 자체 거대언어모델 llm 하이퍼클로바 x 설명 네이버 클로바 웹사이트 갈무리,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 자체 거대언어모델 llm 하이퍼클로바 x 설명 네이버 클로바 웹사이트 갈무리,comp_domestic_ai_platform,,
