id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2584,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 지엔씨에너지와 손잡고 AI데이터센터 전력망 강화",lgu+ 지엔씨에너지와 손잡고 ai데이터센터 전력망 강화,MSN,MSN,"Sat, 11 Jul 2026 17:09:28 GMT","LGU+, 지엔씨에너지와 손잡고 AI데이터센터 전력망 강화 MSN",https://news.google.com/rss/articles/CBMi8gNBVV95cUxOeXRBdXpPZWtFSS1DWEFQNU16ZFFsVUlDVGp1U19GSGdjU2x6cFU3c1hKaEFSb21fNGliQ0l4ZkdhYjJFZThzWnkzSmt5N092ZXBnMG96eEJ3WlNITUJ3a2lIT3RUTW91SUJuMEVHNVYtSnFZWmJ1WGFkWEl2WHUzNEdKMWl2eWFOQ0Z2T2VkQTJ2LVRpbDlRQ3Zoek1jRlY4anhOdGlJMENLN1llYWh0UWxEdXN5azQtVHpBbHlXTU9xQTdoOE1WUlhwMEFuOTFBdDR0Zm8zdE41bkpqdDlyRHZoTUFLSEpnS2xSaTNqb29kZnFYQXBOSU5IUk80Vkk0cVUtWFNvdzJZa2h1V3BzUk05WTJydGpXWlRYd2p4ZUpBR1FZWlhVUGx1S29sQkpvdU85QzZuOHBnaVdrUWQwX1h5Z1JmVWZQa1NjOWFmS3JRYnBpVzlyUVBBX00yOXhKSVJ5bmtMZVJCdFY3WjFGYS1XdU50NHBPLVVuYVlaTXd0RUZpQ3l3b3hGOFZsd0w3SE5FVjRwc053c1RZVm1EblpGUnpWcXZ2VFFfRUpLUlBWeERFSWUtc1lVeXFubnlGajAtTTBVOTVuUEVrQUl5RVd1WWRHci1aV1NDNmlwRTFLeEJRV2VEbG1CMnhLRDI1cmc?oc=5,google_rss_LGU+ when:4d,355.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_law_power,LGU+,,,,,,,general,14.0,published_yesterday,business_change,event:LGU+:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,355.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,,,
2765,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개보위, '개인정보 유출' KT 과징금 내주 결론…과징금 규모 '촉각'",개보위 개인정보 유출 kt 과징금 내주 결론 과징금 규모 촉각,네이트,네이트,"Mon, 13 Jul 2026 07:20:00 GMT","개보위, '개인정보 유출' KT 과징금 내주 결론…과징금 규모 '촉각' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBYWFZLdHRaR0tFdlA2UDBaY3h4VV9GNk9nM0dNQTdpRUlvMnM1Z1hXNl9Tc3piV2djTm4zOXR0TkRpenFkeDhtWXI0REdkTGY0RVZF?oc=5,google_rss_쿠팡 해킹 when:4d,331.0,121.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,331.0,"legal_regulatory_enforcement,privacy_security_reliability",government:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,,
363,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,엔비디아 올라탄 네이버…안방 갇힌 '글로벌 카카오',엔비디아 올라탄 네이버 안방 갇힌 글로벌 카카오,MSN,MSN,"Thu, 09 Jul 2026 21:00:46 GMT",엔비디아 올라탄 네이버…안방 갇힌 '글로벌 카카오' MSN,https://news.google.com/rss/articles/CBMi7ANBVV95cUxObGN1QXk5MzFlTmJGR1ZGM2xCTlc5QTZFalNJREdFb3ZpX2lDUnNaY0dMS0ktNWtIWTg3dGRuYnlEM2FKdHRrR1IzRE51UVJSNEFucVRWeGlKaUQwSzhwNVREWE1waWZYUDAxd25NSkdmZUxBX2w4VUNrbF9pV3ZUcmgtckxmMXh2QjJzYkVWdWQzbGJGeHAxZ2h1elk3dzAtY3Z0MTVtNVpvcVVfZUg3aXVXdk5tQlRwYW1VVDB3dUgzN3V1YjdnQjgwVXhkUk1KVF9xZHgzcnJZZHN4SEhzWWNmSDFNWlFTTXAtY1Z2QThiV0dzQjRRVUpUaGhpTUx3OGxBWjc3MGNZVWVyZnotY1ZBckJiT3JWbGR6cndxb3A4bUJKRUxfMjREckNfM3N1cnJMOHNhQkJwLW1WUWU4aEZGdlNkM0VwMGZzQWxUNXZIWUljMDdPaHFfMTdvWWtMMTRqbUtWdGFFLWFuOVBQTE5ZOFllNjFvYzVlSFJ2OWZpN3ljVEpQU2Y5U1dtVDdkQTVWaUt3VDJmUDBLVzhrdjZ1WEItQVdpZDU1Tnp6MGN0VVM2MjVUV244S0k0WGx5VEduTTRuS2xpVlgtNjkyTFNHV19HbzVlMnVYS3V1N21ld1ktaFFjOWlNY3E?oc=5,google_rss_카카오 김범수 when:4d,330.0,13.0,,,"네이버,카카오",,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,330.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:엔비디아 올라탄 네이버 안방 갇힌 글로벌 카카오,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:엔비디아 올라탄 네이버 안방 갇힌 글로벌 카카오,self_strategic_reference,,,
2464,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT·KT, 국내 최대 양자 전시회서 차세대 보안 기술 뽐낸다",skt kt 국내 최대 양자 전시회서 차세대 보안 기술 뽐낸다,MSN,MSN,"Sun, 12 Jul 2026 17:08:05 GMT","SKT·KT, 국내 최대 양자 전시회서 차세대 보안 기술 뽐낸다 MSN",https://news.google.com/rss/articles/CBMi9wNBVV95cUxNZnlLUmpCc0tFSVhDYzJRZEIxb0l0M2JwdmxET1NlN1U3bU9kZHVWZnRGbURrWGRHMFVHMDlvUnIxQk44UlFSeDlhWWYwVThDdWptTVBNOGRTN094RVVBcjgzaEVqLVpSbHB0Y2hGQTBjMmxrbEpUZFZKdUtQS0NlNU1mYjl0Z2MzajlNX3NoTjJKeC00WkJiT0tLQXZ6TW5Da0NobTBIaklhaFpEbjZnRWc4M2FQc0dYVWhUVmJ5a2QxZkk2UDJjQVNXYUVtQTBJem0xMGl6ZFB4UFBQel8wYlMxMjAxQXVRU1Z6S1ItTUZUYmwwTlpGU3lkQ2h4V1J3ZXVJZVFKeGdtbUpvVXRsM0NkWWxPS3F4Ry1ELUtWd2d0TVlrdnotYlh1QnZfNmRBN0xrZHhHT2dsYnJvcHUtZGZKR1dvdnFENU93dnJxTnM2RF80UmQ5V095YldVY1p5cnNBbnBvblNyMGtVZ2x3Tjg4WjNpbXhKRVRCblUtOUoweXRMZHQ2VDZIYzNPVlBhMzQwZzg2T0xSdTIxUFdRNUdjdFdMWUlYUm1SV1AxLUtjT0FBcWN1eGdCa3ZQU1NXSTh3dElpWXlhQTRJdUsxRE1DckE2b09pc3ZvQUVSV1pGNjdfeW1UbUV5dkVOamU3NjczdTdlaw?oc=5,"google_rss_""SKT"" when:4d",326.0,21.0,"phishing_security,privacy_security_reliability,self_pr_promo",security_general,"KT,SKT",,,,,,,general,24.0,published_today,direct_risk,event:KT+SKT:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,326.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:skt kt 국내 최대 양자 전시회서 차세대 보안 기술 뽐낸다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:skt kt 국내 최대 양자 전시회서 차세대 보안 기술 뽐낸다,comp_domestic_strategy,,,
2574,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 양자보안 통신 지연 ‘150ms 이내’로…국제표준화 추진",lgu+ 양자보안 통신 지연 150ms 이내로 국제표준화 추진,마이데일리,마이데일리,"Sun, 12 Jul 2026 07:54:57 GMT","LGU+, 양자보안 통신 지연 ‘150ms 이내’로…국제표준화 추진 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0zSnFtSmV1Q2RHczVCZzNvaEZTdFh2ZHlMV19lRlpzbDhtNUluRXBMTUczWDlHbEg4enQ0WVR0MTNaWXE4LWl1ZG9mNGxrWS1BZXBER3p0TXRIblRHTGRBUg?oc=5,google_rss_LGU+ when:4d,322.5,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,322.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 양자보안 통신 지연 150ms 이내로 국제표준화 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 양자보안 통신 지연 150ms 이내로 국제표준화 추진,comp_domestic_strategy,,,
2374,경쟁사/해외이슈,경쟁사_해외이슈,네이버,구글 이어 네이버도 FAQ 대신 ‘AI 검색’,구글 이어 네이버도 faq 대신 ai 검색,헤럴드경제,헤럴드경제,"Fri, 10 Jul 2026 02:33:00 GMT",구글 이어 네이버도 FAQ 대신 ‘AI 검색’ 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE92djFxSmg0SU5HSEJJTkt5QzlSVDdOS3p6NUxlNnVqR2lteFp1aUYzQ1dSRFlOZkpmLVBBTzduSllXZ2ZOUlVLamRUcXN5TFN2QmZsbUhn?oc=5,google_rss_네이버 site:heraldcorp.com when:4d,318.0,19.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"구글,네이버",,,,,,,general,0.0,,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,318.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:구글 이어 네이버도 faq 대신 ai 검색,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:구글 이어 네이버도 faq 대신 ai 검색,comp_domestic_ai_platform,,,
3523,경쟁사/해외이슈,경쟁사_해외이슈,메타,"SK텔레콤, 메타버스 플랫폼 '이프랜드' 공개",sk텔레콤 메타버스 플랫폼 이프랜드 공개,전자신문,전자신문,"Mon, 13 Jul 2026 01:18:34 GMT","SK텔레콤, 메타버스 플랫폼 '이프랜드' 공개 전자신문",https://news.google.com/rss/articles/CBMi8gRBVV95cUxOYlRiTFVqMGZFWjdqcUx2UUZoTlhRWEFnb1VkODk5Rm1fUU5qZ1I0bWNoR205eEk2S2RTbkg4TFh0UnpOQldaaEVyenAwR2djdnhNLUZQZm5jcVdYdXBPRzl3TmhiN3phbFl2VVU5bU9YX093My1GQU5oZU5ZRkVHN1NsM2tGeTFzYURwbVhZbkhUbC1GdzVBZXQ2dllMdG9rdDZiVVlndWItTENpRGE4QnVOTlVMZm5PSWhzVjVIWlZMNDhDdHFLVy0xbEFnTC0tNmJJbVpkNU5KU3ZsQWhBYVZkc1VOa1g3emNPTWp1QWtQSmVlVk00c09uQkZsSHJuUVZKUjFIYjF4TUh4TUdBbUlleXZ4UUFmS3BNR3dESi1HNEJzZkZ1SFNWUUZfT2RjYzlFYkJKWmxObXZhTk5TMHZGRGs3RS1La3pwQzRBUHB3b3poUVNuQzU5b2t2M091MkpNQ3loamNDYWhQM2NfMFBnZWRyRGRKSEFmOHduOWFCNTNaQnFoUm41TFoyTW56RldYbzBGTndyN2lRdzVXeVBFM3A3U0R1V0ZrV2hlMlhhNktpZ2VQbHZoMzlIMDhFN0I2bjhiZXJhQl9tSnpHcUJBU0lfemR2U3RESENQNG85ckg1bEFNSXMtQkV2NU5ZMmxBeEVHVThxWlZqSDlSQmNhcFN1Y3NMSGxYUDZoeVNiaUhScmFuWnBYeEEyaEVTY1hyZ1lzYnBqNk95anRESEhUSWtkTFdNdW5pRHFFeUpITjNuRllGX2tYMktSUTJ0R1JOcDVQbWRmTDlfSFM4V040VnZ4NldVRUJGWnN0OVc2UQ?oc=5,google_rss_메타 site:etnews.com when:4d,318.0,11.0,market_power_platform,market_power_platform,"SKT,메타",,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:meta:platform_regulation,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,318.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:meta:platform_regulation:announcement,global_incident:platform_regulation:meta:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:meta:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:meta:platform_regulation,comp_domestic_strategy,,,
2582,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 양자보안 통신 지연 관리 국제표준 추진",lgu+ 양자보안 통신 지연 관리 국제표준 추진,MSN,MSN,"Sun, 12 Jul 2026 11:02:27 GMT","LGU+, 양자보안 통신 지연 관리 국제표준 추진 MSN",https://news.google.com/rss/articles/CBMiwANBVV95cUxQQTV2WkxSRm5XMXlsNW5sYkNJSmtFeGtHVzRDRmcxQ3Q3ODNjb0dMclhWTzdMUmVMakhvZUlocVVpLTBvSng0c2xWc0E5Smk1VjdMTVpfT3hlWkt1MXFwTm5QT3dUd2o3R24wbWp0WTNjU2N6R0FhMWVZY2FQT0cwUlNidTVsNXdLbG1vSlFkblRqR0psWmFhRXFIWDFobjlWT01XSEY2NnBxNHVON0tVaFQ0SVFZaDZiQXpSZjVxRXdSZjFZb0Jwb3FwVGFwbkV6MUw5M18zNkg4RmVxQkRnX0Q0Si1qRk9ZdmplQ0Nsem9WdkdTb09CeWRkYmxXOEN1REU2NTFKMVBtZndWbnAyRmVoaHhVUkxkcFNTQVIxMW5FLWM1UFQ3LUxvbVk4cFcwR01BdnpqT1NIcUpwNEdvTjV3dUoyNUNwcTlCdUo3WS10QjRoYWp2aEw4NVQtY0QxLXktbVBfU0xBdm9JNGtrZU1oQ1ZiZEFZV1duTlRlWG9MNGNhd2JlR0MwaXVPZkJnQ1RicVE5YkdMTjBXVkpiUndHSjFyMzFrY2tXNGdiek81NmpQNDZFd055Rmc0Tnlu?oc=5,google_rss_LGU+ when:4d,317.5,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,317.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 양자보안 통신 지연 관리 국제표준 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 양자보안 통신 지연 관리 국제표준 추진,comp_domestic_strategy,,,
2581,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 차세대 보안통신 품질관리 기술 국제표준화 추진",lgu+ 차세대 보안통신 품질관리 기술 국제표준화 추진,MSN,MSN,"Sun, 12 Jul 2026 09:05:50 GMT","LGU+, 차세대 보안통신 품질관리 기술 국제표준화 추진 MSN",https://news.google.com/rss/articles/CBMi2gJBVV95cUxNenlaYWpsTVgzWGVzQXJTSmVsTHJWZ1RWVFdJek0tcWVCZkd3YkxMMlNGbUFhdUMxbVBHNlFoZHRBclYtbGZsYVVuUVI1TDNTTkFSdWtNY3huNi1oUE1ETGxrU2gwX1JqYURTTXRfeEpWVEZsbnlZRDRVYjdNUFJzZV93VjlOd0ttYlczRFZBdlVaamo4d01Bb2RxUzBETmNNQ1ZuMTFybHBpQl83UGk3Y19uZ3RwTU43X2FtbmRpZnRjUnE2TkM1SnNxelJwUWRVQVlaaGFHWXNJMWtUNVk0MWkzVUFxRFpyY3ZmVEJpRDFqMUZMemd0Y01CeHI1NjJUeFNaYkk1NHhkc2F4QTg2S3NJaFFTaTJFNjh1VVdOQ1cwcmtjandqazVRNXpWNkpWLUpxX3FGM2p1ZEZPYmk1STVHMUMzOUt1bEpweVB1NTYtaWJ6dEVTcVZ3?oc=5,google_rss_LGU+ when:4d,317.5,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,317.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 차세대 보안통신 품질관리 기술 국제표준화 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 차세대 보안통신 품질관리 기술 국제표준화 추진,comp_domestic_strategy,,,
2576,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 양자보안 통신 지연 '150ms 이내'로…국제표준화 추진",lgu+ 양자보안 통신 지연 150ms 이내 로 국제표준화 추진,네이트,네이트,"Sun, 12 Jul 2026 07:55:00 GMT","LGU+, 양자보안 통신 지연 '150ms 이내'로…국제표준화 추진 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE45VHZ5Z3BfSC1MVGsyWG05MmNTekJvdUN3WGJPUEhCSi1hbmxzbDRTRnZzZnozbHNnTWcxR0JUWDBoS0hJYkVJVHZVMFFOd1ltbzlLMnNVUkVabDF0ckhnQw?oc=5,google_rss_LGU+ when:4d,317.5,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,317.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 양자보안 통신 지연 150ms 이내 로 국제표준화 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 양자보안 통신 지연 150ms 이내 로 국제표준화 추진,comp_domestic_strategy,,,
