kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I001,자사_및_계열사_이슈,5,281,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,global_incident:platform_enforcement:coupang:privacy_data_violation,platform_obligation,SELF_INCLUDED_REGULATION,701.5,개인정보위 과징금 제재 ‘불복 확산’…KT도 쿠팡 수순 밟나
selected,2,I032,자사_및_계열사_이슈,4,1926,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 엔비디아 계약구조 공개 ai 팩토리 자회사 설립,self_filler_reference,SELF_AFFILIATE_BUSINESS,618.5,"네이버, 엔비디아 계약구조 공개…""AI 팩토리 자회사 설립"""
selected,3,I031,정부_국회,4,551,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:kt:platform_data_protection_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,623.5,"개인정보위, KT 펨토셀 개인정보 유출에 과징금 539억 원…“충분히 예방 가능한 사고”"
selected,4,I039,정부_국회,5,740,"755,682",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,600.5,"""10%단체 난립은 브랜드 붕괴""…프차협회, 공정위 시행령 재검토 촉구 | 공정위, 국고채 담합 이달 말 심의…‘11조 과징금 폭탄’ 현실화하나 | 與 ""KTX·SRT 합병, 공정위 승인…국민 이동 편의 극대화 될 것"" - 머니투데이"
selected,5,I044,정부_국회,5,354,"2643,2602,2603,2663,2655,2695",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,581.0,"백악관, 프런티어 AI 출시 전 보안검증 틀 확정… 오픈AI·앤트로픽·구글·메타와 적용방안 논의 | ﻿구글 클라우드, 오라클 기업용 앱에 제미나이 확대 적용 | 트럼프 행정부, 오픈AI·앤트로픽·구글 백악관 소집…AI 안전성 검증 체계 논의"
selected,6,I002,경쟁사_해외이슈,4,2040,1993,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:엔비디아가 우리 주주 된다 네이버 ai 팩토리 사업 구조 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"“엔비디아가 우리 주주 된다”···네이버 AI 팩토리 사업 구조 공개 | ""엔비디아가 우리 주주 된다""···네이버 AI 팩토리 사업 구조 공개"
selected,7,I003,경쟁사_해외이슈,4,1868,1906,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 장 초반 8 대 강세 ai 팩토리 기대감 쑥,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, 장 초반 8%대 강세…AI 팩토리 기대감 쑥 - 머니투데이 | 네이버, 장 초반 8%대 강세…AI 팩토리 기대감 쑥"
selected,8,I004,경쟁사_해외이슈,4,1969,1996,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 팩토리 계약구조 공개 초기 투자 부담 줄인다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"네이버, AI 팩토리 계약구조 공개...초기 투자 부담 줄인다 | 네이버, AI 팩토리 계약구조 공개…초기 투자 부담 줄인다"
selected,9,I005,경쟁사_해외이슈,4,1997,1982,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai팩토리 윤곽 spv로 재무부담 낮춘다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,네이버 'AI팩토리' 윤곽…SPV로 재무부담 낮춘다 | 네이버 ‘AI팩토리’ 윤곽…SPV로 재무부담 낮춘다
selected,10,I006,경쟁사_해외이슈,4,1963,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:네이버 ai 팩토리 연매출 14조원 예상 엔비디아 브룩필드 계약구조 공개,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,666.5,"네이버 'AI 팩토리', 연매출 14조원 예상...엔비디아-브룩필드 계약구조 공개"
selected,11,I037,자사_및_계열사_이슈,5,116,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,self_direct_risk:최대 실적 기대감 커지는 네이버 카카오 ai 수익화가 성장 가른다,self_direct_risk,SELF_DIRECT_RISK,610.8,'최대 실적' 기대감 커지는 네이버·카카오...AI 수익화가 성장 가른다
selected,12,I047,자사_및_계열사_이슈,5,328,2656,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨,global_incident:platform_enforcement:google:app_market_payment_fee,platform_obligation,SELF_INCLUDED_REGULATION,571.0,"시민·문화단체 “구글 인앱결제, 강력 제재”…방미통위·공정위에 요구 | [공동성명] ""구글의 '불법 인앱결제 강제' 신속히 제재하라"" |"
