id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason
2076,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"‘엔비디아 투자’ 네이버, ‘GPU 가동률 및 컴퓨트 단가’ 급락 리스크",엔비디아 투자 네이버 gpu 가동률 및 컴퓨트 단가 급락 리스크,newsfc.co.kr,newsfc.co.kr,"Fri, 31 Jul 2026 00:56:58 GMT","‘엔비디아 투자’ 네이버, ‘GPU 가동률 및 컴퓨트 단가’ 급락 리스크 newsfc.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE5sc05FTnZIRWFVRzZYT1NvdXRDclhZZlRGcUI0N2c4MzZqcE5DczRyZjhVXzcwc3Z3VzljWTV6bmh1WTZEekdSaTlPLV9RZHFURWFiRFRpOU5oOVRWZ1NCTXh1T3haSlJ1eHc?oc=5,google_rss_네이버 when:2d,362.5,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,네이버,,,,,,,general,24.0,published_today,general,event:네이버:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,362.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2343,경쟁사/해외이슈,경쟁사_해외이슈,KT,"[단독]KT-글로벌 빅테크, 원주 기업도시에 ‘AI데이터센터’ 짓는다",kt 글로벌 빅테크 원주 기업도시에 ai데이터센터 짓는다,강원일보,강원일보,"Thu, 30 Jul 2026 15:01:00 GMT","[단독]KT-글로벌 빅테크, 원주 기업도시에 ‘AI데이터센터’ 짓는다 강원일보",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBvYXpOS0hFOU10VWxqLUVkNmxSZnZKNzZtR0x4ZUZfNjVGZF9RcEJCeFJfTTlTQXVzclhUTHd5ZTd1TGJqR3NCb3o4R1J2LUdpV3EtTDAzMDA?oc=5,google_rss_KT when:2d,359.25,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,29.0,published_today+exclusive_breaking,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,359.25,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2896,경쟁사/해외이슈,경쟁사_해외이슈,구글,'펨토셀해킹' KT에 과징금 540억…악성코드 감염 추가조사 진행(종합),펨토셀해킹 kt에 과징금 540억 악성코드 감염 추가조사 진행,연합뉴스,연합뉴스,"Thu, 30 Jul 2026 03:14:59 GMT",'펨토셀해킹' KT에 과징금 540억…악성코드 감염 추가조사 진행(종합) 연합뉴스,https://news.google.com/rss/articles/CBMid0FVX3lxTE5vZmZsZEZIMjB6ZzRLY0wxRUo4ejFoekMzR1hqemFCeFZORVlCT01lY3dUZWw0aTFGVDRTRDFSMTYwQlhhX1JtQ2poYWFxaGg0d2VJUFB0NkhTS1FyUEtpZFVjRHZJSkhHOXFaVTNwMHZBeVJ0X1Zj?oc=5,google_rss_구글 site:yna.co.kr when:2d,349.75,99.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,global,349.75,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,4,5,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,government_platform_regulation,,
3377,경쟁사/해외이슈,경쟁사_해외이슈,메타,"개인정보 유출-조사방해 KT, 539억 과징금에 고발까지(종합)",개인정보 유출 조사방해 kt 539억 과징금에 고발까지,파이낸셜뉴스,파이낸셜뉴스,"Thu, 30 Jul 2026 04:19:10 GMT","개인정보 유출-조사방해 KT, 539억 과징금에 고발까지(종합) 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE56R3o3cnkyN0M4MG1GYmxZaFRFeWdnZmJDYmVVazZwUGtoVTZBemxCY0l5WkhQVTlZQTl0T1hBOE9GLXVvbGphVnJiSW8zbHRfZnRiMGtzaFEyQQ?oc=5,google_rss_메타 site:fnnews.com when:2d,348.75,99.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,348.75,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,4,5,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,
3366,경쟁사/해외이슈,경쟁사_해외이슈,메타,"정보유출·소액결제 피해…개인정보위, KT에 과징금",정보유출 소액결제 피해 개인정보위 kt에 과징금,한국경제,한국경제,"Thu, 30 Jul 2026 08:42:32 GMT","정보유출·소액결제 피해…개인정보위, KT에 과징금 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5QU0d5VHlyRmNOWXB3dFRpaWRKd1BFblZHTHFBTW5PZWxMcW9XMjNpNWYyQVJmcFZPQmhNZEIzVWY2SmZ1QTlHYngzYnA3V3VvczR6VTVEcTdFZw?oc=5,google_rss_메타 site:hankyung.com when:2d,346.5,89.0,"antitrust_platform,legal_regulatory_enforcement,privacy_security_reliability",antitrust_general,,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,346.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,government_platform_regulation,,
3512,경쟁사/해외이슈,경쟁사_해외이슈,애플,"개보위, KT에 과징금 540억원…불법 기지국 개인정보 유출 제재",개보위 kt에 과징금 540억원 불법 기지국 개인정보 유출 제재,디일렉,디일렉,"Thu, 30 Jul 2026 05:46:27 GMT","개보위, KT에 과징금 540억원…불법 기지국 개인정보 유출 제재 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE83eHdyQ2pDbDJqbkdhdkFWb1ItN0dHaDlnTTVNcUwzUXE3NnBlWTZkanFvMGlwZ1NWcEVVQm0zSFJQWHoteFFyZ25iR1U3a19XNGFEd09IeGlvMnJVa1A3WmY5STcxZw?oc=5,google_rss_애플 개인정보 when:2d,344.5,124.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,,brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,344.5,"legal_regulatory_enforcement,privacy_security_reliability",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,government_platform_regulation,,
2890,경쟁사/해외이슈,경쟁사_해외이슈,구글,"개인정보위, KT 개인정보 유출에 540억 과징금…LG유플러스 수사의뢰",개인정보위 kt 개인정보 유출에 540억 과징금 lg유플러스 수사의뢰,앱스토리,앱스토리,"Thu, 30 Jul 2026 05:38:17 GMT","개인정보위, KT 개인정보 유출에 540억 과징금…LG유플러스 수사의뢰 앱스토리",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBMQU1zRHc3cXpaQl9xTGxBRTFzNk9pcEVLLU00RlNtcDlJa2lmSUUzSTFIMHY2VjRwOVQ2V3ZCQ2xGNkVCYzZzRmVtYURfZnc?oc=5,google_rss_구글 개인정보 when:2d,344.5,99.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,"KT,LGU+",brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,344.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,
3021,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,개인정보유출한 KT에 539억원 과징금…증거삭제·조사방해는 고발,개인정보유출한 kt에 539억원 과징금 증거삭제 조사방해는 고발,네이트,네이트,"Thu, 30 Jul 2026 05:02:00 GMT",개인정보유출한 KT에 539억원 과징금…증거삭제·조사방해는 고발 네이트,https://news.google.com/rss/articles/CBMibkFVX3lxTE1WRFNycko3b3gyUFY1cWxQbkgxOHk1em9CeTZzeXNzd0RoU0hFOE8xV2ZrWEFQRG4yX3JtR3Zsc0hiaFg0OHE0c3dQNWJlUjhJSmZBMFhMMUNnVzhFaTg4SE9RMEdGUXVKUDJucjFB?oc=5,google_rss_오픈AI 개인정보 when:2d,344.5,99.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,344.5,"legal_regulatory_enforcement,privacy_security_reliability,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,,
3355,경쟁사/해외이슈,경쟁사_해외이슈,메타,"KT, 개인정보위 과징금에 사과…LGU+ ""수사 성실히 임할 것""",kt 개인정보위 과징금에 사과 lgu+ 수사 성실히 임할 것,연합뉴스,연합뉴스,"Thu, 30 Jul 2026 01:25:01 GMT","KT, 개인정보위 과징금에 사과…LGU+ ""수사 성실히 임할 것"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5hdmU0SmRFX0xEQ0pZZ19qT0gxWVM1N2xvRmhheFBCalo4V0luYXFZQk5JQ21BVFg5Wk5ob0s1MlpuYTBFOXROWG1XQXhRdTU4VDZ2RlpKVW5rN2vSAWBBVV95cUxPNk00MkZ5OUJNY3BsWFdfRS1SOWVmUFF0ZnM2Vk1VdGdTLTR1eTllZ19LbnJldUdQSXROc250Z0dqd3pHa0w4by1zWVlxZVpmR05QWVZOTVRERVVnTExWUlM?oc=5,google_rss_메타 site:yna.co.kr when:2d,342.5,82.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"KT,LGU+",brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,342.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,
2884,경쟁사/해외이슈,경쟁사_해외이슈,구글,"KT, 개인정보 유출에 과징금 540억원…개인정보위 '조사방해 고발'",kt 개인정보 유출에 과징금 540억원 개인정보위 조사방해 고발,이투데이,이투데이,"Thu, 30 Jul 2026 01:49:00 GMT","KT, 개인정보 유출에 과징금 540억원…개인정보위 '조사방해 고발' 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE8xcGtLTDlUdzJycVIwNjNzSlptUm15czRRVTVZUFhWZm5uU1Bmc0tUc3lNcnlNeTFDRTVuaVRrMTk5cmk4RWZXWGYzc0NIOVVCeHlGSG1ndWZtQ3QxbnY2VkREMU9IdkZuMDhiNzBabVNiN0Fm?oc=5,google_rss_구글 과징금 when:2d,341.5,99.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,341.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:kt:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:kt:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:kt:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:kt:platform_data_protection_obligation,government_platform_regulation,,
