kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I017,자사_및_계열사_이슈,4,1469,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,self_filler_reference:네이버 내친 기밀정보 클라우드 맡길까 정보주권 관건,self_filler_reference,SELF_AFFILIATE_BUSINESS,583.5,"네이버 내친 日, 기밀정보 美클라우드 맡길까…""정보주권 관건"""
selected,2,I023,자사_및_계열사_이슈,4,35,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,self_strategic_reference:카카오엔터 스토리 부문 자회사 통합 경쟁력 효율성 높인다 네이버 블로그,self_strategic_reference,SELF_AFFILIATE_BUSINESS,494.2,"카카오엔터, 스토리 부문 자회사 통합…경쟁력·효율성 높인다 : 네이버 블로그"
selected,3,I028,정부_국회,4,2357,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:데이터센터 전기세 왜 시민이 내나 의회 빅테크 부담 추진,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,453.5,데이터센터 전기세 왜 시민이 내나…美 의회 '빅테크 부담' 추진
selected,4,I032,정부_국회,4,2069,"2021,833",로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26: 한국 정부·국회 직접 행위자 근거 약함,AI 정책 컨트롤타워 인선/공백,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,436.5,"메타·블랙록 美 데이터센터 ‘보험 공백’…대형 재난 땐 대주단도 위험 | 메타·블랙록 美 데이터센터 '보험 공백'…대형 재난 땐 대주단도 위험 | 금감원 노조, 지방이전 반발···""감독 공백·비용 증가 초래할 것"""
selected,5,I057,정부_국회,4,248,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,government_ai_core_policy:피지컬 ai 글로벌 1위 로봇 밀도 대한민국의 로봇 도입 현황과 산업별 수용성,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,364.5,[피지컬 AI ㉓] 글로벌 1위 로봇 밀도: 대한민국의 로봇 도입 현황과 산업별 수용성
selected,6,I001,경쟁사_해외이슈,4,1421,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:충남대학교 네이버클라우드와 중부권 ai 허브 구축 의료 국방 ax 선도 기반 마련,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"충남대학교, 네이버클라우드와 중부권 AI 허브 구축…의료·국방 AX 선도 기반 마련"
selected,7,I002,경쟁사_해외이슈,4,1371,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:ai 반도체로 떠난 투자자 빗썸 거래 위축에 실적 주춤 네이버 블로그,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"AI·반도체로 떠난 투자자…빗썸, 거래 위축에 실적 '주춤' : 네이버 블로그"
selected,8,I003,경쟁사_해외이슈,4,1448,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:차바이오텍 ai 헬스 r d 투자 여파 상반기 적자 확대 네이버 블로그,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"차바이오텍, AI 헬스·R&D 투자 여파…상반기 적자 확대 : 네이버 블로그"
selected,9,I183,산업동향,3,2431,,로컬 보조 라벨,industry_structural_change:코인거래 급감에 두나무 빗썸 실적 반토막,industry_structural_change,INDUSTRY_STRUCTURAL_CHANGE,93.0,코인거래 급감에 두나무·빗썸 실적 ‘반토막’
selected,10,I004,경쟁사_해외이슈,4,1464,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:충남대 네이버클라우드와 중부권 ai 허브 구축 시동,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,631.5,"충남대, 네이버클라우드와 ‘중부권 AI 허브’ 구축 시동"
