kind,order,issue_id,category,priority,best_article_id,backup_article_ids,reason,issue_group,issue_family,internal_category,issue_score,titles
selected,1,I063,자사_및_계열사_이슈,5,2,"140,102,403,104,178,414,287,230,107",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,카카오 노조 임단협/파업 및 내부 갈등,self_labor,SELF_DIRECT_RISK,398.4,"카카오뱅크 노조, 31일 전일 파업…""교섭 결렬"" | [속보] 카카오뱅크 노조, 오는 31일 전일 파업한다 | 카카오뱅크 노조, 오는 31일 전일 파업한다…""임금교섭 결렬"""
selected,2,I066,자사_및_계열사_이슈,5,84,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,global_incident:labor_ir:kakao:strike_negotiation,self_direct_risk,SELF_DIRECT_RISK,381.8,카카오 노사 갈등 재고조…본사 교섭 중단·카뱅 쟁의권 확보
selected,3,I032,정부_국회,4,2124,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,589.5,행정안전부가 주최하고 한국지능정보사회진흥원이 주관하는 공공AI박람회가 지난달 23일 경기 고양시 킨텍스에서 열렸다. 참관객이 네이버클라우드의 AI 협업플랫폼 '네이버웍스'를 살펴보고 있다. 이동근기자 foto@etnews.com
selected,4,I044,정부_국회,5,674,"678,3737,1846",로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,524.0,"딥페이크 막고 AI 분쟁 조정…방미통위, AI 시대 '미디어 법안' 속도 | 딥페이크 막고 AI 분쟁 조정…방미통위, AI 시대 '미디어 법안' 속도 | 엔비디아, 차세대 AI플랫폼 '베라루빈' 본격 공급…""선두 수성"""
selected,5,I058,정부_국회,4,1128,973,로컬 보조 라벨,global_incident:platform_regulation:financial_authority:platform_operator_obligation,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,436.0,"이종오 금감원 부원장보 ""가상자산업계, 자율규범 강화해야…보안도 우선 과제"" | 금융위 ""불법 해외 가상자산사업자 차단, 방미심위와 긴밀히 협력 중"""
selected,6,I001,경쟁사_해외이슈,5,321,"2557,2529",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,769.5,"[현장] ‘SKT·쿠팡’ 수천억 과징금이 남긴 것…법학계 “제재 강화만큼 절차적 원칙 필요” | [현장] 'SKT·쿠팡' 수천억 과징금이 남긴 것…법학계 ""제재 강화만큼 절차적 원칙 필요"" | [미국 정치의 몰락①] 미 하원 쿠팡 보고서, 기업 주장에 기운 조사"
selected,7,I002,경쟁사_해외이슈,4,2090,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_finance_commerce:쿠팡 악재에 네이버 반격 시작 배송 멤버십 투자로 이커머스 판도 흔든다,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,726.5,쿠팡 악재에 네이버 반격 시작…배송·멤버십 투자로 이커머스 판도 흔든다
selected,8,I003,경쟁사_해외이슈,4,2189,"636,3274,3275,2330,2326,2013,2158,2336,2329",v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,716.0,"“쿠팡·SKT, 과징금 올리면 개인정보 유출 막을 수 있나”…AI 시대 제재 실효성 논쟁 | KT, 개인정보 유출 제재 임박…과징금 규모에 AX 사업 흔들릴까 | SKT, AI 글래스 '레이밴 메타' 출시"
selected,9,I004,경쟁사_해외이슈,4,1118,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,global_incident:financial_regulation:coupang:financial_product_case,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,695.5,"[김재섭의 뒤집어보기] 개인정보 유출 피해 보상 개인정보분쟁조정위 조정안, SK텔레콤 이어 쿠팡도 거부하나"
selected,10,I005,경쟁사_해외이슈,4,2077,2111,로컬 보조 라벨 / v26.2: overseas structural industry candidate,comp_domestic_ai_platform:재점화된 중동 분쟁 암운 드리운 네이버 ai팩토리 로 활로 모색,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,668.0,"재점화된 중동 분쟁…암운 드리운 네이버, 'AI팩토리'로 활로 모색 | 재점화된 중동 분쟁…암운 드리운 네이버, 'AI팩토리'로 활로 모색"
