id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2267,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 18조 투자 'AX 플랫폼 기업' 대 전환. AI 데이터센터 용량 대폭 확충",kt 18조 투자 ax 플랫폼 기업 대 전환 ai 데이터센터 용량 대폭 확충,엠투데이,엠투데이,"Wed, 22 Jul 2026 01:34:02 GMT","KT, 18조 투자 'AX 플랫폼 기업' 대 전환. AI 데이터센터 용량 대폭 확충 엠투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9Ja2FXV3dUejRwY3E4VFE4bkNaX2pmODlOc3o1RDBuaDhTZUZ6empQemZyT0pOWGdVR2wzWG9yN0liaGZvdWdIZVJidW93MmcwTlEwQzZMM2pQWElkMkt5LVBFWmlOZFQydUJsTzZEQXVXdlnSAXNBVV95cUxPSWthV1d3VHo0cGNxOFRROG5DWl9qZjg5TnN6NUQwbmg4U2VGenpqUHpmck9KTlhnVUdsM1hvcjdJYmhmb3VnSGVSYnVvdzJnME5RMEM2TDNqUFhJZDJLeS1QRVppTmRUMnVCbE82REF1V3ZZ?oc=5,google_rss_KT when:2d,372.0,28.0,"ai_infrastructure_security,aidc_datacenter,market_power_platform",aidc_general,KT,,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:kt:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,372.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2874,경쟁사/해외이슈,경쟁사_해외이슈,구글,"알파벳, 구글 주가 전망, 실적발표 7월 22일 AI 데이터센터 투자가 반등시킬까?",알파벳 구글 주가 전망 실적발표 7월 22일 ai 데이터센터 투자가 반등시킬까,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Tue, 21 Jul 2026 03:49:00 GMT","알파벳, 구글 주가 전망, 실적발표 7월 22일 AI 데이터센터 투자가 반등시킬까? 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMigwFBVV95cUxPQnoteUdvZ0hueTBzZkVIUzludWFnb1F0T0ZHZ1V6S0l4bW4zb3Q2clk1TmZLeF9OOTJHQ2hEZWgtUXhJeUFOX1F4dENQQkdDSmQwRGlEZzlpYmVYMG9YMTBqdHd5ekctUktuUzZzcC1DLVlvSjVtakNwYWh3dWIzdXMxbw?oc=5,google_rss_구글 when:2d,359.0,14.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,"구글,네이버",,,,,,,general,32.0,published_yesterday+today_date_action,analysis_with_direct_risk,event:구글+네이버:ai_infrastructure_security+aidc_datacenter,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,359.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,,,,
1979,경쟁사/해외이슈,경쟁사_해외이슈,네이버,구글 vs 엔비디아·삼성·SK·네이버…실리콘밸리發 AI 전쟁 초읽기,구글 vs 엔비디아 삼성 sk 네이버 실리콘밸리 ai 전쟁 초읽기,인포스탁데일리,인포스탁데일리,"Wed, 22 Jul 2026 03:00:00 GMT",구글 vs 엔비디아·삼성·SK·네이버…실리콘밸리發 AI 전쟁 초읽기 인포스탁데일리,https://news.google.com/rss/articles/CBMidkFVX3lxTE1GdjFjdWxhVVpqcmhSWGlHZmtQcks3YmpzWS1fbE00a3pMbERsaDN4dGZsRGxWdFBtQ3ZXelNPRWZHVE1oNk53WkZWUVlPSk8zUjl1UVF4M0UzVTRzZmVNSTV2MG05bDFjS0FDTk84aVVoS1Zocmc?oc=5,google_rss_네이버 when:2d,354.0,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,네이버",,,,,,,general,24.0,published_today,business_change,event:구글+네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,354.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:구글 vs 엔비디아 삼성 sk 네이버 실리콘밸리 ai 전쟁 초읽기,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:구글 vs 엔비디아 삼성 sk 네이버 실리콘밸리 ai 전쟁 초읽기,comp_domestic_ai_platform,,,,
2064,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"삼성, SK, 네이버, 엔비디아 최고경영진 회동…AI 협력 강화 논의 예정",삼성 sk 네이버 엔비디아 최고경영진 회동 ai 협력 강화 논의 예정,공감신문,공감신문,"Tue, 21 Jul 2026 22:45:54 GMT","삼성, SK, 네이버, 엔비디아 최고경영진 회동…AI 협력 강화 논의 예정 공감신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE43Z0ZTelhiQkQ0YXFRYl84QVlPSkpDWWtzeWktVVhrMVhUaER4R0xBWDF6QTF2dUhWR2d4UURlZkFWdnNIMkJQZDVuTXFLT09kVlpuWTR2YkhpVXU4VUw4d3VSUzVjZ1E?oc=5,"google_rss_""네이버"" when:2d",351.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,351.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:삼성 sk 네이버 엔비디아 최고경영진 회동 ai 협력 강화 논의 예정,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:삼성 sk 네이버 엔비디아 최고경영진 회동 ai 협력 강화 논의 예정,comp_domestic_ai_platform,,,,
2006,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"삼성·SK·네이버, 엔비디아와 美 실리콘밸리 AI 회동",삼성 sk 네이버 엔비디아와 실리콘밸리 ai 회동,sisaworld.kr,sisaworld.kr,"Wed, 22 Jul 2026 01:06:18 GMT","삼성·SK·네이버, 엔비디아와 美 실리콘밸리 AI 회동 sisaworld.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTFBaUWp5VHEzMU1mN2l3OG1mNEJ5Mjl5UU5nNm1LVWhTTWJuT1NQbUZKeDBCUzNjWlp5TGdmaFBiZDZCTk5vN3ZqUUd2VC05bVVsV2ZFXzl3S0pPZVFFbWxJSFJwRENoTlpMZUE?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:삼성 sk 네이버 엔비디아와 실리콘밸리 ai 회동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:삼성 sk 네이버 엔비디아와 실리콘밸리 ai 회동,comp_domestic_ai_platform,,,,
2077,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"재점화된 중동 분쟁…암운 드리운 네이버, 'AI팩토리'로 활로 모색",재점화된 중동 분쟁 암운 드리운 네이버 ai팩토리 로 활로 모색,MSN,MSN,"Tue, 21 Jul 2026 10:23:52 GMT","재점화된 중동 분쟁…암운 드리운 네이버, 'AI팩토리'로 활로 모색 MSN",https://news.google.com/rss/articles/CBMiygNBVV95cUxPN2x5ekx6bVZYZ29hbTduLXR0Q0R2eUUzMlNkSUsyWTdQMGpHa0M3S1RUelNkUUNhUTd1LWZYbUU4Wk1Na0d2R2FEUVVBTlFqN0N4NXNNZ285d3NpcGZ1QVp1Qnc5c3lGQlpZQ2stR3R0OGNmZ01uc0FFRFVKQXd6SE1Ua3ZnOG96SjAzYzYwQkMtd0FQRkNWUEtWbE5sazdrRGUzMzBvVHJ5eUFkN0tIVjhSMGlDRENlQ3F3dDJtYXJqbEtMWlJxc0ViVXYzQjlBZjJGUngybUk1aTBneUJIeUpxcVVlU3Zqa1EycF9SQzNwTlB6Zi1kMHBGSkstZ0JjdVB2VmxTWnVRcUpPQ0ZNQzM4Rk1RRlRxc2JXTlhjdTF5UElJRjFqRDNSU3BGMTRvQ0IweHBvQ1dfSlpkeGdqd05ac1I4S2FvNXVYMXVGMFk2ZlYwVVZyRWlrTUVVYnl6QnVIbHlWVTZWQVU1T2RWWGlYcTVVd3ZGMlZna2EyUnZXSUd6MThLM0pBOGlMYWdxQ1AtN0Q5UmRFU0xQdW9vamJoZmNfeEJncnlOSVdMTFFYbGp2NF9XUXp6MmJaVmlZVVVUMEM4cmlSdw?oc=5,google_rss_네이버 AI when:2d,345.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,345.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:재점화된 중동 분쟁 암운 드리운 네이버 ai팩토리 로 활로 모색,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:재점화된 중동 분쟁 암운 드리운 네이버 ai팩토리 로 활로 모색,comp_domestic_ai_platform,,,,
2332,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LS일렉트릭-LGU+, 엔비디아 ‘베라 루빈’ 겨냥 전력 인프라 개발",ls일렉트릭 lgu+ 엔비디아 베라 루빈 겨냥 전력 인프라 개발,데이터뉴스,데이터뉴스,"Wed, 22 Jul 2026 01:19:11 GMT","LS일렉트릭-LGU+, 엔비디아 ‘베라 루빈’ 겨냥 전력 인프라 개발 데이터뉴스",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBDN1llLTJxZnlqdHJ0RkIwaWRHTGROTXdIUVZMV1Y4TFVIVld2VGZSWTk4N2laM3BISi1zMTk5M05yQzhYQWxrOHFwMFdnVUVzLW1RLUhlSTNPNDZ3TTFj?oc=5,google_rss_LGU+ when:2d,339.0,4.0,,,LGU+,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,339.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:ls일렉트릭 lgu+ 엔비디아 베라 루빈 겨냥 전력 인프라 개발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:ls일렉트릭 lgu+ 엔비디아 베라 루빈 겨냥 전력 인프라 개발,comp_domestic_strategy,,,,
2189,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"“쿠팡·SKT, 과징금 올리면 개인정보 유출 막을 수 있나”…AI 시대 제재 실효성 논쟁",쿠팡 skt 과징금 올리면 개인정보 유출 막을 수 있나 ai 시대 제재 실효성 논쟁,스트레이트뉴스,스트레이트뉴스,"Tue, 21 Jul 2026 10:45:34 GMT","“쿠팡·SKT, 과징금 올리면 개인정보 유출 막을 수 있나”…AI 시대 제재 실효성 논쟁 스트레이트뉴스",https://news.google.com/rss/articles/CBMid0FVX3lxTE9GWFhfWkx6N0hhTGYwZlNtTWttcXhnRVhFSmlJVE9tM05KSXdSd3UzS0JRY18yVG9YWGtJajQxYmZnUm9JaDY3R0cyQ0VKZlBnTmZiMV9LZFVLWXlfbVNrZm1FcExRY3RiNDBlZkZrb00zb3pmRFRV0gF3QVVfeXFMT0ZYWF9aTHo3SGFMZjBmU21Na21xeGdFWEVKaUlUT20zTkpJd1J3dTNLQlFjXzJUb1hYa0lqNDFiZmdSb0loNjdHRzJDRUpmUGdOZmIxX0tkVUtZeV9tU2tmbUVwTFFjdGI0MGVmRmtvTTNvemZEVFU?oc=5,google_rss_SKT when:2d,337.5,106.0,"ai_infrastructure_security,antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,"SKT,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,337.5,"legal_regulatory_enforcement,privacy_security_reliability,ai_infrastructure_security",competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_regulation,KT 금융 AX/AI 인프라 전략,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,4,5,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,KT 금융 AX/AI 인프라 전략,government_platform_regulation,platform_enforcement:coupang:privacy_data_violation,,,
2557,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"[현장] 'SKT·쿠팡' 수천억 과징금이 남긴 것…법학계 ""제재 강화만큼 절차적 원칙 필요""",현장 skt 쿠팡 수천억 과징금이 남긴 것 법학계 제재 강화만큼 절차적 원칙 필요,네이트,네이트,"Tue, 21 Jul 2026 08:58:00 GMT","[현장] 'SKT·쿠팡' 수천억 과징금이 남긴 것…법학계 ""제재 강화만큼 절차적 원칙 필요"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1jR0pOQ3NWTEotc1VEWWh4UXU0V003SFVMakNxbVU3U0FGblpQVTViU2FUcHNIVFFXRkpMcnVNUTR2QlNhdXB0anJWeGlZc1VhRTBz?oc=5,google_rss_쿠팡 법안 when:2d,328.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,328.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,,
2070,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[#클라우드 월드] 삼성SDS-퓨리오사AI 'NPUaaS' 출시·LG CNS 'AI 캠퍼스' 운영·네이버-고려대 '국방 AX 사업 협력',클라우드 월드 삼성sds 퓨리오사ai npuaas 출시 lg cns ai 캠퍼스 운영 네이버 고려대 국방 ax 사업 협력,뉴스웍스,뉴스웍스,"Tue, 21 Jul 2026 09:49:14 GMT",[#클라우드 월드] 삼성SDS-퓨리오사AI 'NPUaaS' 출시·LG CNS 'AI 캠퍼스' 운영·네이버-고려대 '국방 AX 사업 협력' 뉴스웍스,https://news.google.com/rss/articles/CBMic0FVX3lxTE9tc2NrSy1vSGlmTUdyQWR2bEJlTzhnWjgyRXBral9VRVVkQlBvZ0xYLUkwcXNRejVaSzlBOENBY29sSElicHRZbmpwMHk1ZGxZUkJaVDNfUkI1MjIwYlUzZ21mTkQ4ZmQ2Y0VIUk5YVG5Nb2fSAXNBVV95cUxPbXNja0stb0hpZk1HckFkdmxCZU84Z1o4MkVwa2pfVUVVZEJQb2dMWC1JMHFzUXo1Wks5QThDQWNvbEhJYnB0WW5qcDB5NWRsWVJCWlQzX1JCNTIyMGJVM2dtZk5EOGZkNmNFSFJOWFRuTW9n?oc=5,google_rss_네이버 AI when:2d,323.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_national_center,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,323.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:클라우드 월드 삼성sds 퓨리오사ai npuaas 출시 lg cns ai 캠퍼스 운영 네이버 고려대 국방 a,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:클라우드 월드 삼성sds 퓨리오사ai npuaas 출시 lg cns ai 캠퍼스 운영 네이버 고려대 국방 a,comp_domestic_ai_platform,,,,
